,sample_idx,Rebuffi2021Fixing_28_10_cutmix_ddpm_autoaugment_mra4_255_is_acc,Rebuffi2021Fixing_28_10_cutmix_ddpm_autoaugment_mra4_255_is_rob4_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_autoaugment_mra4_255_pred
4775,4775,1,0,92
4776,4776,0,0,95
4777,4777,1,0,23
4778,4778,1,0,63
4779,4779,1,0,22
4780,4780,0,0,10
4781,4781,1,1,24
4782,4782,1,0,23
4783,4783,1,0,32
4784,4784,0,0,25
4785,4785,1,1,82
4786,4786,0,0,50
4787,4787,0,0,31
4788,4788,0,0,58
4789,4789,1,0,98
4790,4790,1,1,26
4791,4791,0,0,3
4792,4792,0,1,0
4793,4793,1,1,12
4794,4794,1,0,76
4795,4795,1,0,47
4796,4796,1,1,24
4797,4797,1,0,92
4798,4798,1,0,40
4799,4799,1,1,86
4800,4800,1,1,39
4801,4801,1,1,31
4802,4802,0,0,33
4803,4803,1,1,71
4804,4804,0,0,29
4805,4805,0,0,93
4806,4806,1,1,87
4807,4807,1,1,17
4808,4808,1,0,13
4809,4809,1,1,39
4810,4810,1,1,35
4811,4811,1,1,54
4812,4812,1,0,88
4813,4813,1,1,1
4814,4814,1,0,61
4815,4815,1,1,24
4816,4816,1,1,69
4817,4817,1,0,4
4818,4818,0,0,25
4819,4819,0,0,35
4820,4820,0,0,36
4821,4821,1,1,58
4822,4822,1,1,76
4823,4823,0,1,92
4824,4824,1,1,4
4825,4825,1,0,84
4826,4826,1,0,30
4827,4827,0,0,42
4828,4828,1,1,79
4829,4829,1,1,5
4830,4830,0,1,53
4831,4831,0,0,34
4832,4832,0,0,8
4833,4833,0,0,93
4834,4834,0,0,98
4835,4835,1,1,6
4836,4836,1,0,46
4837,4837,1,1,86
4838,4838,0,0,85
4839,4839,0,1,15
4840,4840,0,0,98
4841,4841,1,1,69
4842,4842,0,0,43
4843,4843,1,0,14
4844,4844,1,0,33
4845,4845,1,1,61
4846,4846,0,0,11
4847,4847,0,0,40
4848,4848,1,1,9
4849,4849,1,1,37
4850,4850,0,0,32
4851,4851,1,1,82
4852,4852,0,0,8
4853,4853,0,0,6
4854,4854,1,0,77
4855,4855,1,1,16
4856,4856,1,0,64
4857,4857,1,0,46
4858,4858,1,1,23
4859,4859,1,1,22
4860,4860,1,1,75
4861,4861,1,0,78
4862,4862,1,0,46
4863,4863,1,1,10
4864,4864,1,0,85
4865,4865,0,0,54
4866,4866,1,1,68
4867,4867,0,0,19
4868,4868,1,1,91
4869,4869,0,0,99
4870,4870,1,1,58
4871,4871,1,0,55
4872,4872,1,1,91
4873,4873,1,1,19
4874,4874,1,0,59
4875,4875,1,1,44
4876,4876,1,0,98
4877,4877,1,0,27
4878,4878,1,1,34
4879,4879,1,1,17
4880,4880,0,0,16
4881,4881,1,1,58
4882,4882,1,0,29
4883,4883,0,0,83
4884,4884,1,0,85
4885,4885,1,0,25
4886,4886,0,0,2
4887,4887,1,0,12
4888,4888,0,0,59
4889,4889,0,0,19
4890,4890,1,1,16
4891,4891,0,1,65
4892,4892,1,1,48
4893,4893,1,1,49
4894,4894,0,0,72
4895,4895,0,0,18
4896,4896,1,1,53
4897,4897,1,1,99
4898,4898,0,0,93
4899,4899,1,0,26
4900,4900,0,0,33
4901,4901,0,0,19
4902,4902,1,1,87
4903,4903,0,0,63
4904,4904,1,1,17
4905,4905,0,1,56
4906,4906,1,1,6
4907,4907,0,0,63
4908,4908,1,1,8
4909,4909,1,1,95
4910,4910,1,0,94
4911,4911,0,0,63
4912,4912,0,0,83
4913,4913,1,0,56
4914,4914,1,1,66
4915,4915,1,0,4
4916,4916,1,1,68
4917,4917,1,0,11
4918,4918,1,1,20
4919,4919,0,0,59
4920,4920,1,1,23
4921,4921,1,0,72
4922,4922,1,0,16
4923,4923,1,1,0
4924,4924,0,0,16
4925,4925,1,0,59
4926,4926,1,0,93
4927,4927,1,1,48
4928,4928,1,0,40
4929,4929,0,0,55
4930,4930,0,0,37
4931,4931,0,0,47
4932,4932,1,0,54
4933,4933,1,1,94
4934,4934,1,1,87
4935,4935,0,0,80
4936,4936,1,0,79
4937,4937,0,0,84
4938,4938,0,0,23
4939,4939,1,1,28
4940,4940,0,1,67
4941,4941,1,1,7
4942,4942,1,0,25
4943,4943,0,0,88
4944,4944,1,1,75
4945,4945,0,0,63
4946,4946,1,0,14
4947,4947,1,1,94
4948,4948,1,1,57
4949,4949,1,0,63
4950,4950,1,0,81
4951,4951,1,0,4
4952,4952,1,0,99
4953,4953,0,0,41
4954,4954,1,1,32
4955,4955,0,0,46
4956,4956,1,0,9
4957,4957,0,0,96
4958,4958,1,1,81
4959,4959,1,1,40
4960,4960,0,0,8
4961,4961,1,1,6
4962,4962,0,0,35
4963,4963,0,1,92
4964,4964,1,0,93
4965,4965,1,0,0
4966,4966,1,1,14
4967,4967,1,1,49
4968,4968,1,1,51
4969,4969,0,0,81
4970,4970,1,0,14
4971,4971,0,0,66
4972,4972,0,0,3
4973,4973,1,0,68
4974,4974,0,0,99
4975,4975,1,1,47
4976,4976,1,0,31
4977,4977,1,1,62
4978,4978,0,1,70
4979,4979,1,0,90
4980,4980,1,1,8
4981,4981,0,0,32
4982,4982,1,1,51
4983,4983,1,1,91
4984,4984,0,0,97
4985,4985,1,1,79
4986,4986,1,0,22
4987,4987,1,0,18
4988,4988,1,1,61
4989,4989,0,0,53
4990,4990,1,0,54
4991,4991,1,1,34
4992,4992,1,1,42
4993,4993,1,0,33
4994,4994,0,0,54
4995,4995,1,1,99
4996,4996,1,0,99
4997,4997,1,0,27
4998,4998,1,1,13
4999,4999,1,1,39
5000,5000,1,0,56
5001,5001,1,1,53
5002,5002,1,1,82
5003,5003,1,0,48
5004,5004,1,1,76
5005,5005,1,1,82
5006,5006,1,1,49
5007,5007,1,1,40
5008,5008,1,1,58
5009,5009,1,1,58
5010,5010,0,0,54
5011,5011,1,0,37
5012,5012,0,0,42
5013,5013,0,0,7
5014,5014,1,1,68
5015,5015,1,1,13
5016,5016,1,0,42
5017,5017,0,0,46
5018,5018,1,1,68
5019,5019,1,1,47
5020,5020,0,0,12
5021,5021,1,1,91
5022,5022,1,1,53
5023,5023,1,1,23
5024,5024,0,0,32
5025,5025,1,0,89
5026,5026,1,0,35
5027,5027,1,1,43
5028,5028,0,0,61
5029,5029,1,1,15
5030,5030,1,1,9
5031,5031,0,0,3
5032,5032,0,1,39
5033,5033,1,0,44
5034,5034,1,1,75
5035,5035,1,0,84
5036,5036,0,0,12
5037,5037,1,1,41
5038,5038,0,0,79
5039,5039,0,0,23
5040,5040,0,0,27
5041,5041,1,1,17
5042,5042,1,1,76
5043,5043,0,0,21
5044,5044,1,1,88
5045,5045,1,1,49
5046,5046,1,0,35
5047,5047,1,0,54
5048,5048,1,1,86
5049,5049,0,0,96
5050,5050,0,0,72
5051,5051,0,0,44
5052,5052,1,0,33
5053,5053,1,1,49
5054,5054,0,0,25
5055,5055,1,1,63
5056,5056,1,1,78
5057,5057,1,0,41
5058,5058,1,1,36
5059,5059,1,0,37
5060,5060,1,1,66
5061,5061,0,0,2
5062,5062,1,1,76
5063,5063,1,1,8
5064,5064,1,1,13
5065,5065,1,0,53
5066,5066,1,1,87
5067,5067,0,0,27
5068,5068,1,0,38
5069,5069,1,0,18
5070,5070,1,1,32
5071,5071,0,0,16
5072,5072,0,0,3
5073,5073,1,1,78
5074,5074,1,1,99
5075,5075,0,0,93
5076,5076,1,1,21
5077,5077,0,0,4
5078,5078,1,1,97
5079,5079,1,1,75
5080,5080,0,0,80
5081,5081,1,1,52
5082,5082,0,0,33
5083,5083,0,0,61
5084,5084,0,0,77
5085,5085,0,0,64
5086,5086,0,0,4
5087,5087,0,0,10
5088,5088,1,0,1
5089,5089,1,1,80
5090,5090,1,1,21
5091,5091,1,1,81
5092,5092,1,0,98
5093,5093,1,1,69
5094,5094,0,0,96
5095,5095,0,0,41
5096,5096,1,1,20
5097,5097,1,1,91
5098,5098,1,1,68
5099,5099,0,0,34
5100,5100,1,1,76
5101,5101,0,0,36
5102,5102,1,0,9
5103,5103,1,1,43
5104,5104,1,0,49
5105,5105,0,0,30
5106,5106,0,0,14
5107,5107,1,1,32
5108,5108,1,0,83
5109,5109,1,0,42
5110,5110,1,1,58
5111,5111,1,1,44
5112,5112,1,1,48
5113,5113,1,0,15
5114,5114,1,1,48
5115,5115,1,1,17
5116,5116,1,1,28
5117,5117,1,0,35
5118,5118,0,0,78
5119,5119,0,0,17
5120,5120,1,1,21
5121,5121,1,1,81
5122,5122,1,1,59
5123,5123,1,1,14
5124,5124,1,1,37
5125,5125,1,1,75
5126,5126,1,1,2
5127,5127,0,0,23
5128,5128,1,0,19
5129,5129,1,1,58
5130,5130,1,1,90
5131,5131,1,1,43
5132,5132,0,1,31
5133,5133,0,0,49
5134,5134,0,0,33
5135,5135,1,1,28
5136,5136,1,0,68
5137,5137,0,0,42
5138,5138,0,1,78
5139,5139,1,0,87
5140,5140,0,0,84
5141,5141,1,1,89
5142,5142,0,1,34
5143,5143,1,0,74
5144,5144,1,1,91
5145,5145,1,1,47
5146,5146,1,1,5
5147,5147,0,0,98
5148,5148,1,0,6
5149,5149,1,0,58
5150,5150,1,0,91
5151,5151,1,1,61
5152,5152,1,0,91
5153,5153,1,0,71
5154,5154,0,0,51
5155,5155,1,0,82
5156,5156,1,0,66
5157,5157,1,0,30
5158,5158,1,1,47
5159,5159,1,0,38
5160,5160,0,0,18
5161,5161,1,1,54
5162,5162,1,1,48
5163,5163,0,1,81
5164,5164,1,0,85
5165,5165,0,0,21
5166,5166,0,0,46
5167,5167,1,1,21
5168,5168,1,0,44
5169,5169,1,1,27
5170,5170,0,0,51
5171,5171,1,1,8
5172,5172,1,1,28
5173,5173,0,0,30
5174,5174,0,0,46
5175,5175,1,0,48
5176,5176,0,0,37
5177,5177,1,1,36
5178,5178,1,0,29
5179,5179,0,1,83
5180,5180,0,0,88
5181,5181,1,0,82
5182,5182,0,0,4
5183,5183,1,1,35
5184,5184,1,1,13
5185,5185,1,0,42
5186,5186,1,0,60
5187,5187,1,1,69
5188,5188,1,0,12
5189,5189,1,0,89
5190,5190,0,0,45
5191,5191,1,0,24
5192,5192,1,1,49
5193,5193,1,1,12
5194,5194,1,1,71
5195,5195,0,0,33
5196,5196,1,1,71
5197,5197,1,1,46
5198,5198,0,0,1
5199,5199,1,0,88
5200,5200,0,0,74
5201,5201,0,0,81
5202,5202,1,1,25
5203,5203,1,1,11
5204,5204,1,1,44
5205,5205,1,0,17
5206,5206,1,0,18
5207,5207,1,1,74
5208,5208,0,0,19
5209,5209,0,1,18
5210,5210,0,0,78
5211,5211,1,0,83
5212,5212,1,0,60
5213,5213,1,0,30
5214,5214,1,1,57
5215,5215,1,1,94
5216,5216,1,0,48
5217,5217,1,0,75
5218,5218,0,0,4
5219,5219,1,1,51
5220,5220,0,0,14
5221,5221,0,0,30
5222,5222,1,1,41
5223,5223,1,1,52
5224,5224,1,1,52
5225,5225,1,1,12
5226,5226,0,0,35
5227,5227,1,1,87
5228,5228,1,1,99
5229,5229,1,1,86
5230,5230,1,0,5
5231,5231,1,1,42
5232,5232,1,0,71
5233,5233,1,0,64
5234,5234,1,1,99
5235,5235,0,0,15
5236,5236,1,1,22
5237,5237,0,0,47
5238,5238,0,0,96
5239,5239,1,1,5
5240,5240,1,1,60
5241,5241,1,1,71
5242,5242,0,0,84
5243,5243,1,1,74
5244,5244,1,0,19
5245,5245,1,1,56
5246,5246,1,1,24
5247,5247,1,0,30
5248,5248,1,1,76
5249,5249,1,1,15
5250,5250,1,0,39
5251,5251,1,1,16
5252,5252,0,0,63
5253,5253,0,0,72
5254,5254,0,0,50
5255,5255,0,0,98
5256,5256,1,1,55
5257,5257,0,0,92
5258,5258,1,1,25
5259,5259,0,1,69
5260,5260,1,1,82
5261,5261,0,0,6
5262,5262,1,0,67
5263,5263,0,0,52
5264,5264,1,1,71
5265,5265,0,0,47
5266,5266,1,1,47
5267,5267,1,0,60
5268,5268,0,0,38
5269,5269,0,0,9
5270,5270,1,1,61
5271,5271,1,1,36
5272,5272,0,0,68
5273,5273,1,0,32
5274,5274,1,1,21
5275,5275,1,0,30
5276,5276,0,0,77
5277,5277,1,1,43
5278,5278,0,1,13
5279,5279,1,0,88
5280,5280,1,1,49
5281,5281,0,1,33
5282,5282,0,0,82
5283,5283,0,1,73
5284,5284,1,0,33
5285,5285,1,0,15
5286,5286,1,1,85
5287,5287,1,1,89
5288,5288,1,0,79
5289,5289,0,0,78
5290,5290,0,0,79
5291,5291,1,1,97
5292,5292,0,0,83
5293,5293,1,0,15
5294,5294,1,1,16
5295,5295,1,1,75
5296,5296,0,0,88
5297,5297,0,0,53
5298,5298,1,1,88
5299,5299,1,0,64
5300,5300,1,0,54
5301,5301,1,0,71
5302,5302,1,1,6
5303,5303,1,0,96
5304,5304,1,1,8
5305,5305,1,1,67
5306,5306,1,1,0
5307,5307,0,0,44
5308,5308,0,0,40
5309,5309,1,1,57
5310,5310,1,1,66
5311,5311,1,1,48
5312,5312,0,0,56
5313,5313,1,0,60
5314,5314,1,1,89
5315,5315,1,1,16
5316,5316,1,0,42
5317,5317,1,0,58
5318,5318,0,0,26
5319,5319,1,1,22
5320,5320,1,1,75
5321,5321,1,0,37
5322,5322,0,0,21
5323,5323,1,1,60
5324,5324,0,0,40
5325,5325,1,0,27
5326,5326,1,0,83
5327,5327,0,0,8
5328,5328,1,0,42
5329,5329,0,0,80
5330,5330,1,0,44
5331,5331,0,0,11
5332,5332,0,0,92
5333,5333,1,0,94
5334,5334,1,0,32
5335,5335,1,1,95
5336,5336,1,1,66
5337,5337,1,0,8
5338,5338,1,0,40
5339,5339,1,0,44
5340,5340,0,0,18
5341,5341,1,0,26
5342,5342,1,1,48
5343,5343,1,0,87
5344,5344,1,0,59
5345,5345,0,0,98
5346,5346,0,0,10
5347,5347,1,0,64
5348,5348,0,0,33
5349,5349,1,0,25
5350,5350,0,1,41
5351,5351,1,0,45
5352,5352,1,1,36
5353,5353,1,1,29
5354,5354,1,0,51
5355,5355,1,1,76
5356,5356,0,0,33
5357,5357,1,1,61
5358,5358,1,1,56
5359,5359,1,1,55
5360,5360,1,0,44
5361,5361,0,0,78
5362,5362,1,0,8
5363,5363,0,0,45
5364,5364,1,0,22
5365,5365,1,1,61
5366,5366,1,0,77
5367,5367,1,1,85
5368,5368,1,0,95
5369,5369,0,1,99
5370,5370,1,1,0
5371,5371,0,0,65
5372,5372,0,0,4
5373,5373,1,0,33
5374,5374,1,1,49
5375,5375,1,1,51
5376,5376,1,1,36
5377,5377,0,0,35
5378,5378,1,1,39
5379,5379,1,0,76
5380,5380,1,1,95
5381,5381,0,0,6
5382,5382,0,0,65
5383,5383,0,0,38
5384,5384,1,0,60
5385,5385,1,0,3
5386,5386,1,1,51
5387,5387,1,1,94
5388,5388,1,1,67
5389,5389,1,1,6
5390,5390,1,1,62
5391,5391,1,0,98
5392,5392,1,1,28
5393,5393,1,1,26
5394,5394,1,1,61
5395,5395,1,1,29
5396,5396,1,0,64
5397,5397,1,1,95
5398,5398,1,0,4
5399,5399,1,0,42
5400,5400,0,0,37
5401,5401,0,1,78
5402,5402,1,0,30
5403,5403,1,0,86
5404,5404,1,1,83
5405,5405,1,1,78
5406,5406,0,0,91
5407,5407,0,0,36
5408,5408,1,1,97
5409,5409,0,0,27
5410,5410,1,1,52
5411,5411,1,1,28
5412,5412,0,0,78
5413,5413,1,1,28
5414,5414,0,0,25
5415,5415,0,1,20
5416,5416,0,0,40
5417,5417,0,0,96
5418,5418,0,0,3
5419,5419,0,0,80
5420,5420,1,0,95
5421,5421,1,1,1
5422,5422,0,0,79
5423,5423,1,1,12
5424,5424,0,0,18
5425,5425,1,1,97
5426,5426,1,1,78
5427,5427,1,1,7
5428,5428,1,1,94
5429,5429,1,1,85
5430,5430,1,1,48
5431,5431,1,1,16
5432,5432,0,0,27
5433,5433,1,0,63
5434,5434,1,1,59
5435,5435,1,0,70
5436,5436,1,1,62
5437,5437,1,1,58
5438,5438,1,0,54
5439,5439,1,1,60
5440,5440,1,1,9
5441,5441,1,1,44
5442,5442,0,1,49
5443,5443,1,0,71
5444,5444,0,0,57
5445,5445,1,1,89
5446,5446,1,0,31
5447,5447,0,0,95
5448,5448,1,1,56
5449,5449,0,0,38
5450,5450,0,0,83
5451,5451,0,0,4
5452,5452,0,0,42
5453,5453,1,1,43
5454,5454,1,1,86
5455,5455,1,0,15
5456,5456,1,1,24
5457,5457,0,0,22
5458,5458,1,1,42
5459,5459,1,1,60
5460,5460,1,0,48
5461,5461,1,0,19
5462,5462,1,0,93
5463,5463,1,1,16
5464,5464,0,0,72
5465,5465,0,0,90
5466,5466,0,0,63
5467,5467,1,0,78
5468,5468,1,0,68
5469,5469,0,0,89
5470,5470,0,0,52
5471,5471,1,1,74
5472,5472,1,1,42
5473,5473,1,1,20
5474,5474,1,0,14
5475,5475,1,1,78
5476,5476,1,1,62
5477,5477,1,1,76
5478,5478,0,0,38
5479,5479,0,0,10
5480,5480,0,0,63
5481,5481,0,0,99
5482,5482,1,1,28
5483,5483,0,0,44
5484,5484,1,1,51
5485,5485,1,0,83
5486,5486,0,0,30
5487,5487,1,1,79
5488,5488,1,0,67
5489,5489,0,0,65
5490,5490,0,0,13
5491,5491,0,0,93
5492,5492,1,1,40
5493,5493,1,1,88
5494,5494,1,1,15
5495,5495,1,1,89
5496,5496,1,1,0
5497,5497,0,0,18
5498,5498,0,0,18
5499,5499,0,0,33
5500,5500,1,0,67
5501,5501,1,0,57
5502,5502,1,0,64
5503,5503,0,0,65
5504,5504,0,0,55
5505,5505,1,1,39
5506,5506,0,0,33
5507,5507,1,0,14
5508,5508,1,0,10
5509,5509,1,0,40
5510,5510,1,0,66
5511,5511,1,1,32
5512,5512,1,0,11
5513,5513,0,0,50
5514,5514,1,1,54
5515,5515,0,0,56
5516,5516,1,1,15
5517,5517,1,1,84
5518,5518,1,0,7
5519,5519,1,0,15
5520,5520,1,0,70
5521,5521,1,1,45
5522,5522,1,0,28
5523,5523,1,0,27
5524,5524,1,0,36
5525,5525,1,1,31
5526,5526,1,1,80
5527,5527,1,1,16
5528,5528,1,0,59
5529,5529,1,1,6
5530,5530,1,0,19
5531,5531,1,1,87
5532,5532,0,0,93
5533,5533,1,0,81
5534,5534,0,0,21
5535,5535,0,0,35
5536,5536,1,0,2
5537,5537,1,1,68
5538,5538,1,0,47
5539,5539,1,1,18
5540,5540,0,0,8
5541,5541,0,0,64
5542,5542,0,0,49
5543,5543,1,0,65
5544,5544,0,0,81
5545,5545,0,1,35
5546,5546,1,0,45
5547,5547,1,1,76
5548,5548,1,0,95
5549,5549,1,1,5
5550,5550,1,1,89
5551,5551,1,1,69
5552,5552,1,0,57
5553,5553,0,1,71
5554,5554,1,1,95
5555,5555,0,0,22
5556,5556,1,1,7
5557,5557,1,1,52
5558,5558,1,1,6
5559,5559,0,0,24
5560,5560,1,1,67
5561,5561,1,1,60
5562,5562,0,0,42
5563,5563,1,0,52
5564,5564,0,1,35
5565,5565,1,1,94
5566,5566,1,1,25
5567,5567,1,1,23
5568,5568,1,1,58
5569,5569,0,0,38
5570,5570,1,0,38
5571,5571,1,1,85
5572,5572,1,1,48
5573,5573,1,1,82
5574,5574,1,1,21
5575,5575,0,0,80
5576,5576,1,0,69
5577,5577,0,0,33
5578,5578,1,0,12
5579,5579,0,0,33
5580,5580,0,0,33
5581,5581,1,1,17
5582,5582,1,1,87
5583,5583,1,0,78
5584,5584,1,1,70
5585,5585,0,1,67
5586,5586,0,0,16
5587,5587,0,0,87
5588,5588,1,1,75
5589,5589,1,0,44
5590,5590,1,0,73
5591,5591,0,0,33
5592,5592,1,1,62
5593,5593,1,1,41
5594,5594,1,1,1
5595,5595,0,0,66
5596,5596,1,1,85
5597,5597,1,0,80
5598,5598,1,0,29
5599,5599,0,0,22
5600,5600,0,0,93
5601,5601,1,0,26
5602,5602,0,0,45
5603,5603,1,1,20
5604,5604,1,0,7
5605,5605,0,0,15
5606,5606,1,1,63
5607,5607,1,1,53
5608,5608,0,1,56
5609,5609,1,1,37
5610,5610,1,1,33
5611,5611,1,1,76
5612,5612,1,1,48
5613,5613,1,1,63
5614,5614,1,1,84
5615,5615,1,1,31
5616,5616,1,1,54
5617,5617,1,1,28
5618,5618,0,0,81
5619,5619,1,1,34
5620,5620,1,0,47
5621,5621,0,0,74
5622,5622,1,1,54
5623,5623,0,0,98
5624,5624,1,0,93
5625,5625,1,0,61
5626,5626,1,0,2
5627,5627,0,0,56
5628,5628,1,1,7
5629,5629,0,0,47
5630,5630,1,1,68
5631,5631,0,0,18
5632,5632,1,1,81
5633,5633,1,1,39
5634,5634,1,0,13
5635,5635,1,0,37
5636,5636,0,0,11
5637,5637,1,1,81
5638,5638,0,0,37
5639,5639,0,0,14
5640,5640,1,0,4
5641,5641,1,1,23
5642,5642,0,0,41
5643,5643,1,1,94
5644,5644,1,0,77
5645,5645,1,1,47
5646,5646,0,0,40
5647,5647,1,1,5
5648,5648,0,0,37
5649,5649,0,0,40
5650,5650,1,0,48
5651,5651,1,0,96
5652,5652,1,0,23
5653,5653,0,0,45
5654,5654,1,0,13
5655,5655,0,0,35
5656,5656,0,0,30
5657,5657,1,1,60
5658,5658,1,1,62
5659,5659,0,0,33
5660,5660,1,1,68
5661,5661,0,0,96
5662,5662,0,0,82
5663,5663,1,0,21
5664,5664,1,0,15
5665,5665,1,1,77
5666,5666,1,1,94
5667,5667,1,1,73
5668,5668,1,0,70
5669,5669,1,0,59
5670,5670,1,0,55
5671,5671,1,0,76
5672,5672,0,0,30
5673,5673,0,0,55
5674,5674,0,0,84
5675,5675,1,1,0
5676,5676,1,1,99
5677,5677,1,1,24
5678,5678,1,1,56
5679,5679,1,1,0
5680,5680,1,1,82
5681,5681,0,0,3
5682,5682,1,0,37
5683,5683,1,1,20
5684,5684,1,1,54
5685,5685,1,1,11
5686,5686,1,1,9
5687,5687,0,0,61
5688,5688,0,0,36
5689,5689,1,0,78
5690,5690,0,0,79
5691,5691,1,1,48
5692,5692,1,1,1
5693,5693,0,0,3
5694,5694,0,0,0
5695,5695,1,1,49
5696,5696,1,1,89
5697,5697,1,1,36
5698,5698,1,0,42
5699,5699,1,1,20
5700,5700,1,0,2
5701,5701,0,0,57
5702,5702,1,1,87
5703,5703,1,1,71
5704,5704,0,0,2
5705,5705,1,1,95
5706,5706,1,1,27
5707,5707,1,0,36
5708,5708,1,1,54
5709,5709,0,0,80
5710,5710,0,0,38
5711,5711,1,1,6
5712,5712,1,1,31
5713,5713,1,0,54
5714,5714,1,0,32
5715,5715,1,1,58
5716,5716,1,1,10
5717,5717,0,0,78
5718,5718,0,0,3
5719,5719,0,0,34
5720,5720,0,1,91
5721,5721,1,0,49
5722,5722,1,0,56
5723,5723,0,0,96
5724,5724,1,1,99
5725,5725,0,0,92
5726,5726,1,1,34
5727,5727,1,1,53
5728,5728,1,0,17
5729,5729,0,0,30
5730,5730,1,1,66
5731,5731,1,1,0
5732,5732,1,1,58
5733,5733,0,0,40
5734,5734,0,1,12
5735,5735,0,0,70
5736,5736,1,1,58
5737,5737,1,1,66
5738,5738,0,0,37
5739,5739,0,0,33
5740,5740,1,1,39
5741,5741,0,0,54
5742,5742,1,1,82
5743,5743,1,1,68
5744,5744,1,0,4
5745,5745,1,0,55
5746,5746,0,0,50
5747,5747,0,0,15
5748,5748,0,0,37
5749,5749,1,0,17
5750,5750,1,1,30
5751,5751,0,0,59
5752,5752,1,1,50
5753,5753,1,1,1
5754,5754,1,1,59
5755,5755,0,0,18
5756,5756,1,1,58
5757,5757,1,1,90
5758,5758,1,1,56
5759,5759,1,1,44
5760,5760,1,1,16
5761,5761,1,0,32
5762,5762,0,0,92
5763,5763,1,0,90
5764,5764,0,1,78
5765,5765,1,1,56
5766,5766,1,1,40
5767,5767,0,0,21
5768,5768,1,1,22
5769,5769,0,0,54
5770,5770,1,0,14
5771,5771,1,1,72
5772,5772,1,1,76
5773,5773,1,0,73
5774,5774,0,0,35
5775,5775,0,0,24
5776,5776,1,0,5
5777,5777,1,0,39
5778,5778,1,1,12
5779,5779,1,1,43
5780,5780,1,1,91
5781,5781,1,1,97
5782,5782,0,0,64
5783,5783,1,1,65
5784,5784,1,1,62
5785,5785,1,0,33
5786,5786,0,0,77
5787,5787,1,0,66
5788,5788,0,0,74
5789,5789,1,1,62
5790,5790,1,1,49
5791,5791,1,1,30
5792,5792,1,1,24
5793,5793,0,1,91
5794,5794,1,0,31
5795,5795,1,1,55
5796,5796,1,1,59
5797,5797,1,1,46
5798,5798,0,0,2
5799,5799,1,1,20
5800,5800,1,1,83
5801,5801,1,0,80
5802,5802,1,0,38
5803,5803,1,1,30
5804,5804,0,0,72
5805,5805,0,0,26
5806,5806,1,1,41
5807,5807,1,1,0
5808,5808,0,0,65
5809,5809,1,1,54
5810,5810,1,1,9
5811,5811,0,0,8
5812,5812,0,1,82
5813,5813,1,1,81
5814,5814,1,1,12
5815,5815,1,1,49
5816,5816,1,1,60
5817,5817,1,1,81
5818,5818,1,0,89
5819,5819,1,0,42
5820,5820,1,1,51
5821,5821,0,0,54
5822,5822,1,0,59
5823,5823,0,0,62
5824,5824,1,1,7
5825,5825,1,0,94
5826,5826,1,0,80
5827,5827,1,1,56
5828,5828,1,1,37
5829,5829,0,0,38
5830,5830,0,0,55
5831,5831,0,0,21
5832,5832,1,0,34
5833,5833,0,0,43
5834,5834,1,0,85
5835,5835,1,0,24
5836,5836,1,1,28
5837,5837,1,1,56
5838,5838,0,0,78
5839,5839,1,1,41
5840,5840,1,1,62
5841,5841,1,1,7
5842,5842,0,0,79
5843,5843,1,0,38
5844,5844,0,0,79
5845,5845,1,1,22
5846,5846,0,0,47
5847,5847,1,0,32
5848,5848,1,0,70
5849,5849,1,1,28
5850,5850,1,0,96
5851,5851,0,0,23
5852,5852,1,0,57
5853,5853,1,1,13
5854,5854,1,1,47
5855,5855,1,1,8
5856,5856,0,1,30
5857,5857,1,1,17
5858,5858,0,0,51
5859,5859,0,0,44
5860,5860,0,0,27
5861,5861,0,0,51
5862,5862,0,0,15
5863,5863,1,1,57
5864,5864,0,1,60
5865,5865,1,1,16
5866,5866,1,1,54
5867,5867,1,1,7
5868,5868,1,0,52
5869,5869,1,1,26
5870,5870,1,0,50
5871,5871,0,1,13
5872,5872,1,0,74
5873,5873,0,0,74
5874,5874,0,0,4
5875,5875,1,0,71
5876,5876,1,1,85
5877,5877,1,0,8
5878,5878,1,1,31
5879,5879,1,1,28
5880,5880,1,1,17
5881,5881,0,0,44
5882,5882,0,0,40
5883,5883,1,1,93
5884,5884,1,0,16
5885,5885,1,1,0
5886,5886,0,0,96
5887,5887,1,1,26
5888,5888,1,1,71
5889,5889,1,1,34
5890,5890,0,0,46
5891,5891,1,1,99
5892,5892,0,0,27
5893,5893,1,1,58
5894,5894,1,0,16
5895,5895,0,0,51
5896,5896,1,0,34
5897,5897,0,0,46
5898,5898,0,0,94
5899,5899,1,1,41
5900,5900,1,1,0
5901,5901,1,1,19
5902,5902,0,0,27
5903,5903,0,0,54
5904,5904,1,0,6
5905,5905,1,1,42
5906,5906,0,1,70
5907,5907,0,0,33
5908,5908,1,1,31
5909,5909,1,0,73
5910,5910,1,0,62
5911,5911,1,1,97
5912,5912,0,0,55
5913,5913,1,1,0
5914,5914,1,1,57
5915,5915,1,0,19
5916,5916,0,0,65
5917,5917,0,0,19
5918,5918,0,1,76
5919,5919,1,0,47
5920,5920,0,0,81
5921,5921,0,0,44
5922,5922,0,0,86
5923,5923,1,1,43
5924,5924,1,0,80
5925,5925,0,0,47
5926,5926,1,1,20
5927,5927,0,0,59
5928,5928,1,1,65
5929,5929,1,1,79
