,sample_idx,Gowal2020Uncovering_28_10_extra_mra1_255_is_acc,Gowal2020Uncovering_28_10_extra_mra1_255_is_rob1_255,Gowal2020Uncovering_28_10_extra_mra1_255_pred
4791,4791,1,1,9
4792,4792,1,1,0
4793,4793,1,1,6
4794,4794,0,0,2
4795,4795,0,0,3
4796,4796,1,1,9
4797,4797,1,1,5
4798,4798,1,1,4
4799,4799,1,1,1
4800,4800,1,1,9
4801,4801,1,1,2
4802,4802,1,1,0
4803,4803,1,1,7
4804,4804,1,1,3
4805,4805,1,1,5
4806,4806,1,1,1
4807,4807,1,1,8
4808,4808,1,1,3
4809,4809,1,1,0
4810,4810,1,1,5
4811,4811,1,1,2
4812,4812,1,1,8
4813,4813,1,1,8
4814,4814,1,1,3
4815,4815,1,1,9
4816,4816,1,1,6
4817,4817,1,1,0
4818,4818,1,1,3
4819,4819,1,1,5
4820,4820,1,0,3
4821,4821,1,1,4
4822,4822,1,1,1
4823,4823,1,1,5
4824,4824,1,1,0
4825,4825,1,1,7
4826,4826,1,1,3
4827,4827,1,1,9
4828,4828,1,1,4
4829,4829,1,1,5
4830,4830,1,1,3
4831,4831,1,1,1
4832,4832,1,1,4
4833,4833,1,1,2
4834,4834,1,1,4
4835,4835,1,1,9
4836,4836,1,1,9
4837,4837,1,1,7
4838,4838,1,1,1
4839,4839,1,1,7
4840,4840,1,1,0
4841,4841,1,1,1
4842,4842,1,1,2
4843,4843,0,0,8
4844,4844,1,1,5
4845,4845,1,1,3
4846,4846,1,1,8
4847,4847,1,1,4
4848,4848,1,1,1
4849,4849,1,1,5
4850,4850,1,1,1
4851,4851,1,1,9
4852,4852,1,1,9
4853,4853,1,1,7
4854,4854,1,1,0
4855,4855,1,1,1
4856,4856,1,1,7
4857,4857,1,1,6
4858,4858,1,1,2
4859,4859,1,1,6
4860,4860,1,1,5
4861,4861,1,1,0
4862,4862,1,1,3
4863,4863,1,1,1
4864,4864,1,1,3
4865,4865,1,1,8
4866,4866,1,1,9
4867,4867,1,0,9
4868,4868,1,1,0
4869,4869,1,1,8
4870,4870,1,1,8
4871,4871,1,1,7
4872,4872,1,1,9
4873,4873,1,1,2
4874,4874,1,1,9
4875,4875,1,1,1
4876,4876,1,1,3
4877,4877,1,1,6
4878,4878,1,1,7
4879,4879,1,1,6
4880,4880,1,1,0
4881,4881,1,1,8
4882,4882,1,1,6
4883,4883,1,1,2
4884,4884,1,1,4
4885,4885,1,1,2
4886,4886,1,1,3
4887,4887,1,1,5
4888,4888,1,1,5
4889,4889,1,1,4
4890,4890,1,1,1
4891,4891,1,1,6
4892,4892,1,1,7
4893,4893,1,1,1
4894,4894,1,1,6
4895,4895,1,1,1
4896,4896,1,1,7
4897,4897,1,1,1
4898,4898,1,1,6
4899,4899,1,1,2
4900,4900,1,1,3
4901,4901,1,1,0
4902,4902,1,1,4
4903,4903,1,1,2
4904,4904,1,1,9
4905,4905,1,1,7
4906,4906,1,1,5
4907,4907,1,1,5
4908,4908,1,1,6
4909,4909,1,1,0
4910,4910,1,1,8
4911,4911,1,1,8
4912,4912,1,1,1
4913,4913,1,1,1
4914,4914,1,1,3
4915,4915,1,1,5
4916,4916,1,1,6
4917,4917,0,0,3
4918,4918,1,1,3
4919,4919,1,1,8
4920,4920,1,1,7
4921,4921,1,0,5
4922,4922,1,1,0
4923,4923,1,1,7
4924,4924,1,1,7
4925,4925,1,1,5
4926,4926,1,1,7
4927,4927,1,1,1
4928,4928,1,1,9
4929,4929,1,1,9
4930,4930,1,1,1
4931,4931,0,1,1
4932,4932,1,1,9
4933,4933,1,1,3
4934,4934,1,1,5
4935,4935,1,1,5
4936,4936,1,1,3
4937,4937,1,1,0
4938,4938,1,1,3
4939,4939,1,1,0
4940,4940,1,1,6
4941,4941,1,1,6
4942,4942,0,1,3
4943,4943,1,1,6
4944,4944,1,1,8
4945,4945,1,1,9
4946,4946,1,1,4
4947,4947,1,1,5
4948,4948,1,1,1
4949,4949,1,1,1
4950,4950,1,1,2
4951,4951,1,1,7
4952,4952,1,1,9
4953,4953,1,1,0
4954,4954,1,1,1
4955,4955,1,1,2
4956,4956,1,1,5
4957,4957,1,1,4
4958,4958,1,1,4
4959,4959,1,1,7
4960,4960,1,1,4
4961,4961,1,1,8
4962,4962,1,1,3
4963,4963,1,1,3
4964,4964,0,1,3
4965,4965,0,0,4
4966,4966,1,1,5
4967,4967,1,1,7
4968,4968,1,1,0
4969,4969,1,1,1
4970,4970,0,1,3
4971,4971,1,1,9
4972,4972,1,1,8
4973,4973,1,1,1
4974,4974,1,1,7
4975,4975,1,1,3
4976,4976,1,1,5
4977,4977,1,1,9
4978,4978,1,1,1
4979,4979,1,1,9
4980,4980,1,1,1
4981,4981,1,1,1
4982,4982,1,1,3
4983,4983,1,1,6
4984,4984,1,1,7
4985,4985,0,0,7
4986,4986,1,1,8
4987,4987,1,1,3
4988,4988,1,1,5
4989,4989,1,1,6
4990,4990,1,1,7
4991,4991,1,1,0
4992,4992,1,1,1
4993,4993,1,1,7
4994,4994,1,1,7
4995,4995,1,1,2
4996,4996,1,1,3
4997,4997,1,1,3
4998,4998,1,1,5
4999,4999,1,1,1
5000,5000,1,1,7
5001,5001,1,1,6
5002,5002,1,1,8
5003,5003,1,1,4
5004,5004,1,1,4
5005,5005,1,1,5
5006,5006,0,1,2
5007,5007,1,1,3
5008,5008,1,1,4
5009,5009,1,1,7
5010,5010,1,1,7
5011,5011,1,1,3
5012,5012,1,1,6
5013,5013,1,1,0
5014,5014,1,1,7
5015,5015,1,1,2
5016,5016,1,1,6
5017,5017,1,1,7
5018,5018,1,1,4
5019,5019,1,1,1
5020,5020,1,1,8
5021,5021,1,1,0
5022,5022,1,1,2
5023,5023,1,1,2
5024,5024,1,1,1
5025,5025,1,1,5
5026,5026,1,1,4
5027,5027,1,1,0
5028,5028,1,1,9
5029,5029,1,1,3
5030,5030,1,1,4
5031,5031,1,1,4
5032,5032,1,1,2
5033,5033,1,1,3
5034,5034,1,1,8
5035,5035,1,1,5
5036,5036,1,1,0
5037,5037,1,1,0
5038,5038,1,1,4
5039,5039,1,1,6
5040,5040,1,1,3
5041,5041,1,1,9
5042,5042,1,1,2
5043,5043,1,1,0
5044,5044,1,1,5
5045,5045,1,1,7
5046,5046,1,1,5
5047,5047,1,1,5
5048,5048,1,1,1
5049,5049,1,1,7
5050,5050,1,1,3
5051,5051,1,1,1
5052,5052,1,1,6
5053,5053,1,1,7
5054,5054,1,1,9
5055,5055,1,1,0
5056,5056,1,1,1
5057,5057,1,1,2
5058,5058,1,1,1
5059,5059,1,1,4
5060,5060,1,1,6
5061,5061,1,1,1
5062,5062,1,1,5
5063,5063,1,1,9
5064,5064,1,1,5
5065,5065,1,1,0
5066,5066,1,1,4
5067,5067,1,1,9
5068,5068,1,1,4
5069,5069,1,1,9
5070,5070,1,1,7
5071,5071,1,1,1
5072,5072,1,1,6
5073,5073,1,1,8
5074,5074,1,1,0
5075,5075,1,1,6
5076,5076,1,1,5
5077,5077,1,1,0
5078,5078,1,1,8
5079,5079,1,1,1
5080,5080,1,1,7
5081,5081,1,1,5
5082,5082,1,1,6
5083,5083,1,1,9
5084,5084,1,1,3
5085,5085,1,1,2
5086,5086,1,1,3
5087,5087,1,1,9
5088,5088,1,1,8
5089,5089,1,1,6
5090,5090,1,1,1
5091,5091,1,1,0
5092,5092,1,1,9
5093,5093,1,1,0
5094,5094,1,1,9
5095,5095,1,1,8
5096,5096,1,1,7
5097,5097,1,1,7
5098,5098,1,1,5
5099,5099,1,1,2
5100,5100,1,1,3
5101,5101,1,1,5
5102,5102,0,0,2
5103,5103,1,1,7
5104,5104,1,1,8
5105,5105,1,1,7
5106,5106,1,1,6
5107,5107,1,1,9
5108,5108,1,1,1
5109,5109,1,1,9
5110,5110,1,1,8
5111,5111,1,1,6
5112,5112,1,1,5
5113,5113,1,1,6
5114,5114,1,1,7
5115,5115,1,1,5
5116,5116,1,1,6
5117,5117,1,1,7
5118,5118,1,1,2
5119,5119,1,1,5
5120,5120,1,1,9
5121,5121,1,1,6
5122,5122,1,1,6
5123,5123,1,1,7
5124,5124,1,1,0
5125,5125,1,1,1
5126,5126,1,1,0
5127,5127,1,1,1
5128,5128,1,1,3
5129,5129,0,0,3
5130,5130,1,0,5
5131,5131,1,1,6
5132,5132,1,1,1
5133,5133,1,1,2
5134,5134,1,0,5
5135,5135,1,1,1
5136,5136,1,1,9
5137,5137,1,1,9
5138,5138,1,1,8
5139,5139,1,1,6
5140,5140,1,1,8
5141,5141,0,1,3
5142,5142,1,1,8
5143,5143,1,1,9
5144,5144,1,1,0
5145,5145,1,1,4
5146,5146,1,1,0
5147,5147,1,1,3
5148,5148,1,1,3
5149,5149,1,1,6
5150,5150,1,1,4
5151,5151,0,0,3
5152,5152,1,1,9
5153,5153,1,1,7
5154,5154,1,1,2
5155,5155,1,0,3
5156,5156,1,1,5
5157,5157,1,1,6
5158,5158,1,1,4
5159,5159,1,0,6
5160,5160,1,1,0
5161,5161,1,1,3
5162,5162,1,1,7
5163,5163,1,1,5
5164,5164,1,1,0
5165,5165,1,1,2
5166,5166,1,0,9
5167,5167,1,1,2
5168,5168,1,1,7
5169,5169,1,1,2
5170,5170,1,1,9
5171,5171,1,1,2
5172,5172,1,1,4
5173,5173,1,1,0
5174,5174,1,1,6
5175,5175,1,1,6
5176,5176,1,1,3
5177,5177,1,0,4
5178,5178,1,1,5
5179,5179,1,1,5
5180,5180,1,1,9
5181,5181,1,1,1
5182,5182,1,1,1
5183,5183,1,1,4
5184,5184,1,1,4
5185,5185,1,1,3
5186,5186,1,1,5
5187,5187,1,1,4
5188,5188,1,1,8
5189,5189,1,1,0
5190,5190,1,1,0
5191,5191,1,1,3
5192,5192,1,1,9
5193,5193,0,1,3
5194,5194,1,1,7
5195,5195,1,1,4
5196,5196,1,1,2
5197,5197,1,1,8
5198,5198,1,1,3
5199,5199,1,1,6
5200,5200,1,0,3
5201,5201,1,1,1
5202,5202,1,1,9
5203,5203,1,0,6
5204,5204,1,1,3
5205,5205,1,1,8
5206,5206,1,1,3
5207,5207,1,1,8
5208,5208,1,1,4
5209,5209,1,1,7
5210,5210,1,1,5
5211,5211,0,0,4
5212,5212,1,1,5
5213,5213,1,1,3
5214,5214,1,1,1
5215,5215,1,1,2
5216,5216,1,1,6
5217,5217,1,1,1
5218,5218,1,0,3
5219,5219,1,1,2
5220,5220,1,1,0
5221,5221,1,1,7
5222,5222,1,1,5
5223,5223,1,1,0
5224,5224,1,1,0
5225,5225,1,1,0
5226,5226,1,1,1
5227,5227,1,0,4
5228,5228,1,1,3
5229,5229,0,1,3
5230,5230,1,1,8
5231,5231,1,1,4
5232,5232,1,1,3
5233,5233,1,1,1
5234,5234,1,1,7
5235,5235,1,1,1
5236,5236,1,1,0
5237,5237,1,1,4
5238,5238,1,1,2
5239,5239,1,1,4
5240,5240,1,1,1
5241,5241,1,0,4
5242,5242,1,1,0
5243,5243,1,1,1
5244,5244,1,1,2
5245,5245,1,1,1
5246,5246,1,1,7
5247,5247,1,1,7
5248,5248,1,1,9
5249,5249,1,1,8
5250,5250,1,1,7
5251,5251,1,1,5
5252,5252,1,1,4
5253,5253,1,1,0
5254,5254,1,1,9
5255,5255,1,1,0
5256,5256,1,1,0
5257,5257,1,1,8
5258,5258,1,1,2
5259,5259,1,1,0
5260,5260,1,1,0
5261,5261,1,1,2
5262,5262,1,1,4
5263,5263,1,1,8
5264,5264,1,1,6
5265,5265,1,1,2
5266,5266,1,1,4
5267,5267,1,1,6
5268,5268,1,1,3
5269,5269,1,1,5
5270,5270,1,1,1
5271,5271,0,0,3
5272,5272,1,1,3
5273,5273,0,1,3
5274,5274,1,1,2
5275,5275,1,1,2
5276,5276,1,1,9
5277,5277,1,1,8
5278,5278,1,1,0
5279,5279,1,1,0
5280,5280,1,1,0
5281,5281,1,1,3
5282,5282,1,1,4
5283,5283,1,1,4
5284,5284,1,1,6
5285,5285,1,1,1
5286,5286,1,1,6
5287,5287,1,1,7
5288,5288,1,1,4
5289,5289,1,1,4
5290,5290,0,1,5
5291,5291,1,1,9
5292,5292,1,1,4
5293,5293,1,1,0
5294,5294,1,1,8
5295,5295,1,1,0
5296,5296,1,1,4
5297,5297,1,1,6
5298,5298,1,1,5
5299,5299,1,1,7
5300,5300,1,1,9
5301,5301,1,1,7
5302,5302,1,1,0
5303,5303,1,1,5
5304,5304,1,1,7
5305,5305,1,1,7
5306,5306,1,1,3
5307,5307,1,1,1
5308,5308,1,1,9
5309,5309,0,1,7
5310,5310,1,1,0
5311,5311,1,1,9
5312,5312,1,1,5
5313,5313,1,1,3
5314,5314,1,1,7
5315,5315,1,1,9
5316,5316,1,1,4
5317,5317,1,1,4
5318,5318,1,1,1
5319,5319,1,1,7
5320,5320,1,1,7
5321,5321,1,1,1
5322,5322,1,1,4
5323,5323,1,1,1
5324,5324,1,0,2
5325,5325,1,1,8
5326,5326,1,1,7
5327,5327,1,1,0
5328,5328,1,1,0
5329,5329,1,1,4
5330,5330,1,1,7
5331,5331,1,1,2
5332,5332,1,1,9
5333,5333,1,1,7
5334,5334,1,1,6
5335,5335,1,1,9
5336,5336,1,1,3
5337,5337,1,1,5
5338,5338,1,1,8
5339,5339,1,1,0
5340,5340,1,1,3
5341,5341,1,1,6
5342,5342,1,1,8
5343,5343,1,1,3
5344,5344,1,1,2
5345,5345,1,1,4
5346,5346,1,1,7
5347,5347,1,1,1
5348,5348,1,1,1
5349,5349,1,1,3
5350,5350,1,1,9
5351,5351,1,1,7
5352,5352,1,0,5
5353,5353,1,1,1
5354,5354,0,0,4
5355,5355,1,1,8
5356,5356,1,1,7
5357,5357,1,1,0
5358,5358,1,1,1
5359,5359,1,1,6
5360,5360,1,1,9
5361,5361,1,1,3
5362,5362,1,1,2
5363,5363,1,1,7
5364,5364,1,1,7
5365,5365,1,1,8
5366,5366,1,1,1
5367,5367,1,1,0
5368,5368,1,1,3
5369,5369,0,1,2
5370,5370,1,1,6
5371,5371,1,1,7
5372,5372,1,1,5
5373,5373,1,1,2
5374,5374,1,1,0
5375,5375,1,1,1
5376,5376,1,1,5
5377,5377,1,1,5
5378,5378,1,1,1
5379,5379,1,1,4
5380,5380,1,1,1
5381,5381,1,1,3
5382,5382,1,1,0
5383,5383,1,1,8
5384,5384,1,1,6
5385,5385,1,1,2
5386,5386,1,1,1
5387,5387,1,0,3
5388,5388,0,0,5
5389,5389,1,1,4
5390,5390,1,1,1
5391,5391,1,1,9
5392,5392,1,1,0
5393,5393,1,1,4
5394,5394,1,1,1
5395,5395,1,1,0
5396,5396,1,1,1
5397,5397,1,1,9
5398,5398,1,1,8
5399,5399,1,1,6
5400,5400,1,1,9
5401,5401,1,1,2
5402,5402,1,1,4
5403,5403,1,1,7
5404,5404,1,1,2
5405,5405,1,1,2
5406,5406,1,1,7
5407,5407,1,1,4
5408,5408,1,1,9
5409,5409,1,1,1
5410,5410,0,0,7
5411,5411,1,1,2
5412,5412,1,1,6
5413,5413,1,1,3
5414,5414,1,1,4
5415,5415,1,1,4
5416,5416,1,1,9
5417,5417,0,0,3
5418,5418,1,1,8
5419,5419,1,1,2
5420,5420,1,1,6
5421,5421,1,1,6
5422,5422,1,1,1
5423,5423,1,1,6
5424,5424,1,1,3
5425,5425,1,1,6
5426,5426,0,0,3
5427,5427,1,1,8
5428,5428,1,1,4
5429,5429,1,1,6
5430,5430,1,1,7
5431,5431,1,1,1
5432,5432,1,1,9
5433,5433,0,0,5
5434,5434,1,1,6
5435,5435,1,1,7
5436,5436,1,1,6
5437,5437,1,1,0
5438,5438,1,1,7
5439,5439,1,1,1
5440,5440,1,1,9
5441,5441,0,0,3
5442,5442,1,1,2
5443,5443,1,1,6
5444,5444,1,1,7
5445,5445,1,1,7
5446,5446,1,1,6
5447,5447,1,1,5
5448,5448,1,1,9
5449,5449,1,1,1
5450,5450,1,0,5
5451,5451,1,1,6
5452,5452,1,1,0
5453,5453,1,1,2
5454,5454,1,1,0
5455,5455,0,1,1
5456,5456,1,1,1
5457,5457,1,1,8
5458,5458,1,0,3
5459,5459,1,1,5
5460,5460,1,1,0
5461,5461,1,1,0
5462,5462,1,1,0
5463,5463,1,1,5
5464,5464,1,1,7
5465,5465,1,1,7
5466,5466,1,1,8
5467,5467,1,1,5
5468,5468,0,1,3
5469,5469,1,1,5
5470,5470,1,1,1
5471,5471,1,1,6
5472,5472,1,1,1
5473,5473,1,1,5
5474,5474,1,1,1
5475,5475,1,1,0
5476,5476,1,1,6
5477,5477,1,1,2
5478,5478,1,1,3
5479,5479,1,1,2
5480,5480,1,1,1
5481,5481,1,1,7
5482,5482,1,1,5
5483,5483,1,1,1
5484,5484,1,1,9
5485,5485,1,1,8
5486,5486,1,1,3
5487,5487,0,0,3
5488,5488,1,1,9
5489,5489,1,1,7
5490,5490,1,1,3
5491,5491,1,1,0
5492,5492,1,1,2
5493,5493,1,1,3
5494,5494,1,1,9
5495,5495,1,1,4
5496,5496,1,1,4
5497,5497,1,1,3
5498,5498,1,1,9
5499,5499,1,1,6
5500,5500,1,1,8
5501,5501,1,1,6
5502,5502,1,1,6
5503,5503,1,1,8
5504,5504,1,1,5
5505,5505,1,1,4
5506,5506,1,1,3
5507,5507,1,1,6
5508,5508,1,1,7
5509,5509,1,1,7
5510,5510,1,1,4
5511,5511,0,0,6
5512,5512,1,1,9
5513,5513,1,1,6
5514,5514,1,1,2
5515,5515,1,1,4
5516,5516,1,1,0
5517,5517,1,1,1
5518,5518,1,1,3
5519,5519,1,1,6
5520,5520,1,1,4
5521,5521,1,1,9
5522,5522,1,1,2
5523,5523,1,1,6
5524,5524,1,1,0
5525,5525,1,1,3
5526,5526,1,1,8
5527,5527,1,1,7
5528,5528,1,1,5
5529,5529,1,1,3
5530,5530,1,1,3
5531,5531,1,1,8
5532,5532,1,0,3
5533,5533,1,1,2
5534,5534,0,0,5
5535,5535,1,1,3
5536,5536,1,1,6
5537,5537,1,1,2
5538,5538,1,1,7
5539,5539,1,1,4
5540,5540,1,1,5
5541,5541,1,1,7
5542,5542,1,1,9
5543,5543,1,1,0
5544,5544,1,1,0
5545,5545,1,1,6
5546,5546,1,1,7
5547,5547,1,1,2
5548,5548,1,0,8
5549,5549,1,1,5
5550,5550,1,1,5
5551,5551,1,1,7
5552,5552,1,1,5
5553,5553,1,1,5
5554,5554,1,1,9
5555,5555,1,1,4
5556,5556,1,1,6
5557,5557,1,1,4
5558,5558,0,1,3
5559,5559,1,1,3
5560,5560,1,1,3
5561,5561,1,1,6
5562,5562,1,1,4
5563,5563,1,1,1
5564,5564,1,1,6
5565,5565,1,1,3
5566,5566,1,1,1
5567,5567,1,1,6
5568,5568,1,1,7
5569,5569,1,1,0
5570,5570,1,1,5
5571,5571,1,1,0
5572,5572,1,1,1
5573,5573,1,1,9
5574,5574,1,1,7
5575,5575,0,1,5
5576,5576,1,1,5
5577,5577,1,1,2
5578,5578,1,1,3
5579,5579,1,1,9
5580,5580,1,0,5
5581,5581,1,1,6
5582,5582,1,1,4
5583,5583,1,1,0
5584,5584,1,1,0
5585,5585,1,1,0
5586,5586,1,1,8
5587,5587,1,1,0
5588,5588,1,1,3
5589,5589,1,1,2
5590,5590,1,1,4
5591,5591,1,1,5
5592,5592,1,1,3
5593,5593,1,1,7
5594,5594,1,1,9
5595,5595,1,1,6
5596,5596,1,1,9
5597,5597,1,1,3
5598,5598,1,1,1
5599,5599,1,1,2
5600,5600,1,1,6
5601,5601,1,1,7
5602,5602,1,1,4
5603,5603,0,0,3
5604,5604,1,1,1
5605,5605,1,1,3
5606,5606,1,1,7
5607,5607,1,1,6
5608,5608,1,1,9
5609,5609,0,0,3
5610,5610,1,1,8
5611,5611,1,1,5
5612,5612,1,1,8
5613,5613,1,1,5
5614,5614,1,1,8
5615,5615,1,1,5
5616,5616,1,1,6
5617,5617,1,1,5
5618,5618,1,1,0
5619,5619,1,1,8
5620,5620,0,1,5
5621,5621,1,0,8
5622,5622,1,1,1
5623,5623,1,1,8
5624,5624,1,1,1
5625,5625,1,1,5
5626,5626,1,1,0
5627,5627,1,1,9
5628,5628,1,1,8
5629,5629,1,1,6
5630,5630,1,1,3
5631,5631,1,1,6
5632,5632,1,1,3
5633,5633,1,1,4
5634,5634,1,1,4
5635,5635,1,1,7
5636,5636,1,1,4
5637,5637,1,1,7
5638,5638,1,1,4
5639,5639,1,1,3
5640,5640,1,1,2
5641,5641,1,1,4
5642,5642,0,0,7
5643,5643,1,1,5
5644,5644,1,1,7
5645,5645,1,1,5
5646,5646,1,1,4
5647,5647,1,1,5
5648,5648,1,1,8
5649,5649,1,1,0
5650,5650,1,1,5
5651,5651,1,1,4
5652,5652,1,1,0
5653,5653,1,1,5
5654,5654,1,1,4
5655,5655,1,1,3
5656,5656,1,0,3
5657,5657,1,1,2
5658,5658,1,1,4
5659,5659,1,0,2
5660,5660,1,1,9
5661,5661,1,1,4
5662,5662,1,1,8
5663,5663,1,1,8
5664,5664,1,1,6
5665,5665,0,0,0
5666,5666,1,1,6
5667,5667,1,1,1
5668,5668,1,1,7
5669,5669,1,1,0
5670,5670,1,1,4
5671,5671,1,1,3
5672,5672,1,1,8
5673,5673,1,1,5
5674,5674,1,1,9
5675,5675,1,1,7
5676,5676,1,1,6
5677,5677,1,0,7
5678,5678,1,1,1
5679,5679,1,1,0
5680,5680,1,1,2
5681,5681,1,1,3
5682,5682,1,1,5
5683,5683,1,1,6
5684,5684,1,1,7
5685,5685,1,1,1
5686,5686,1,1,6
5687,5687,1,1,2
5688,5688,1,1,8
5689,5689,1,1,3
5690,5690,0,0,4
5691,5691,1,1,2
5692,5692,1,1,5
5693,5693,1,1,7
5694,5694,1,1,5
5695,5695,1,1,7
5696,5696,1,1,7
5697,5697,1,1,1
5698,5698,1,1,7
5699,5699,1,1,4
5700,5700,1,0,3
5701,5701,1,1,3
5702,5702,1,1,4
5703,5703,1,1,0
5704,5704,1,1,4
5705,5705,1,1,2
5706,5706,1,1,7
5707,5707,1,1,0
5708,5708,1,1,2
5709,5709,1,0,2
5710,5710,1,1,6
5711,5711,1,1,6
5712,5712,1,1,2
5713,5713,1,1,5
5714,5714,1,0,2
5715,5715,1,1,6
5716,5716,0,1,2
5717,5717,1,1,6
5718,5718,1,1,1
5719,5719,1,1,2
5720,5720,1,1,9
5721,5721,1,1,0
5722,5722,1,1,0
5723,5723,1,1,1
5724,5724,1,1,5
5725,5725,1,1,5
5726,5726,1,1,1
5727,5727,1,1,6
5728,5728,1,1,7
5729,5729,1,1,8
5730,5730,0,1,9
5731,5731,1,1,6
5732,5732,1,1,3
5733,5733,1,0,3
5734,5734,1,1,6
5735,5735,1,1,0
5736,5736,1,1,9
5737,5737,1,1,9
5738,5738,1,1,2
5739,5739,1,1,2
5740,5740,1,1,6
5741,5741,1,1,1
5742,5742,1,1,4
5743,5743,1,1,6
5744,5744,1,1,2
5745,5745,1,1,5
5746,5746,1,1,7
5747,5747,1,1,8
5748,5748,1,1,8
5749,5749,1,1,5
5750,5750,1,1,6
5751,5751,1,1,4
5752,5752,1,0,3
5753,5753,1,1,2
5754,5754,1,1,3
5755,5755,1,1,4
5756,5756,1,1,4
5757,5757,1,1,4
5758,5758,1,1,8
5759,5759,1,1,9
5760,5760,1,1,2
5761,5761,1,1,6
5762,5762,1,1,0
5763,5763,1,1,9
5764,5764,1,1,7
5765,5765,1,1,9
5766,5766,1,1,8
5767,5767,1,1,7
5768,5768,1,1,7
5769,5769,1,1,3
5770,5770,1,1,8
5771,5771,1,1,2
5772,5772,1,1,9
5773,5773,1,1,3
5774,5774,1,1,5
5775,5775,1,1,7
5776,5776,1,1,5
5777,5777,1,1,8
5778,5778,1,1,7
5779,5779,1,1,3
5780,5780,1,1,7
5781,5781,1,1,0
5782,5782,1,1,7
5783,5783,1,1,1
5784,5784,1,1,6
5785,5785,1,1,2
5786,5786,1,1,4
5787,5787,1,1,0
5788,5788,1,1,0
5789,5789,1,1,2
5790,5790,1,1,9
5791,5791,1,1,8
5792,5792,1,1,2
5793,5793,1,1,8
5794,5794,0,0,9
5795,5795,1,1,7
5796,5796,1,1,5
5797,5797,1,1,5
5798,5798,1,1,0
5799,5799,1,1,1
5800,5800,1,1,2
5801,5801,1,1,9
5802,5802,1,1,6
5803,5803,1,1,1
5804,5804,1,1,0
5805,5805,1,1,1
5806,5806,1,1,0
5807,5807,1,1,6
5808,5808,1,1,5
5809,5809,1,0,0
5810,5810,1,1,5
5811,5811,1,1,7
5812,5812,1,1,4
5813,5813,1,1,4
5814,5814,1,1,8
5815,5815,1,1,3
5816,5816,1,1,5
5817,5817,1,1,3
5818,5818,1,1,7
5819,5819,1,1,2
5820,5820,1,1,5
5821,5821,1,1,8
5822,5822,1,1,3
5823,5823,1,1,5
5824,5824,1,1,7
5825,5825,1,0,3
5826,5826,1,0,7
5827,5827,1,1,0
5828,5828,1,1,5
5829,5829,1,1,4
5830,5830,0,0,3
5831,5831,1,1,6
5832,5832,1,1,9
5833,5833,1,1,3
5834,5834,1,1,5
5835,5835,1,1,3
5836,5836,1,1,8
5837,5837,1,1,2
5838,5838,1,1,4
5839,5839,1,1,2
5840,5840,1,1,2
5841,5841,1,1,6
5842,5842,1,1,7
5843,5843,1,1,6
5844,5844,1,1,0
5845,5845,1,1,5
5846,5846,1,1,5
5847,5847,1,1,8
5848,5848,1,1,4
5849,5849,1,0,5
5850,5850,1,1,6
5851,5851,1,1,1
5852,5852,1,1,3
5853,5853,1,1,5
5854,5854,1,1,4
5855,5855,1,1,7
5856,5856,1,1,3
5857,5857,1,1,0
5858,5858,1,1,7
5859,5859,1,1,2
5860,5860,1,1,0
5861,5861,1,1,1
5862,5862,0,1,3
5863,5863,1,1,4
5864,5864,0,1,1
5865,5865,1,1,6
5866,5866,1,1,4
5867,5867,1,1,5
5868,5868,1,1,9
5869,5869,1,1,7
5870,5870,1,1,7
5871,5871,1,1,6
5872,5872,1,1,7
5873,5873,1,1,4
5874,5874,1,1,3
5875,5875,1,1,1
5876,5876,1,1,6
5877,5877,1,1,9
5878,5878,1,0,4
5879,5879,1,1,8
5880,5880,1,1,0
5881,5881,1,0,3
5882,5882,1,1,1
5883,5883,1,1,6
5884,5884,1,1,4
5885,5885,1,1,4
5886,5886,1,1,2
5887,5887,1,1,1
5888,5888,1,1,4
5889,5889,1,1,6
5890,5890,1,1,3
5891,5891,1,1,0
5892,5892,1,1,8
5893,5893,1,1,9
5894,5894,1,1,7
5895,5895,1,1,6
5896,5896,1,1,8
5897,5897,1,1,4
5898,5898,1,1,8
5899,5899,1,1,1
5900,5900,1,1,4
5901,5901,1,1,5
5902,5902,1,1,9
5903,5903,1,1,4
5904,5904,1,1,7
5905,5905,1,1,1
5906,5906,1,1,4
5907,5907,1,1,5
5908,5908,1,1,3
5909,5909,1,1,1
5910,5910,0,0,5
5911,5911,1,1,6
5912,5912,1,1,4
5913,5913,1,1,7
5914,5914,1,1,1
5915,5915,1,0,5
5916,5916,1,1,9
5917,5917,0,0,2
5918,5918,1,1,1
5919,5919,1,1,4
5920,5920,1,1,8
5921,5921,1,1,7
5922,5922,1,1,7
5923,5923,1,1,0
5924,5924,1,1,4
5925,5925,1,1,3
5926,5926,1,1,4
5927,5927,1,1,6
5928,5928,1,1,7
5929,5929,1,1,7
5930,5930,1,1,5
5931,5931,1,1,4
5932,5932,1,1,4
5933,5933,1,1,4
5934,5934,1,1,3
5935,5935,1,1,6
5936,5936,1,1,6
5937,5937,1,1,1
5938,5938,1,1,9
5939,5939,1,1,9
5940,5940,1,0,7
5941,5941,1,1,9
5942,5942,1,1,4
5943,5943,1,1,3
5944,5944,1,1,2
5945,5945,1,1,9
5946,5946,1,1,8
5947,5947,1,1,5
5948,5948,1,1,0
