,sample_idx,cifar_resnet50_cifar10_trades4_255_adv_conf4_255,cifar_resnet50_cifar10_trades4_255_is_acc,cifar_resnet50_cifar10_trades4_255_is_rob4_255,cifar_resnet50_cifar10_trades4_255_nat_conf,cifar_resnet50_cifar10_trades4_255_pred
493,493,0.9588615298271179,1,1,0.9708834886550903,1
494,494,0.8918569684028625,1,1,0.9412173628807068,1
495,495,0.9660232663154602,1,1,0.9747692942619324,8
496,496,0.8135931491851807,1,1,0.8983141183853149,0
497,497,0.9300311803817749,1,1,0.9605987071990967,2
498,498,0.6766807436943054,1,1,0.7479799389839172,2
499,499,0.7985795140266418,1,1,0.884381890296936,0
500,500,0.5260710120201111,1,0,0.43991565704345703,4
501,501,0.5544847249984741,1,1,0.6588683724403381,6
502,502,0.540224015712738,0,0,0.5313208699226379,3
503,503,0.4930712878704071,1,1,0.5736721754074097,4
504,504,0.8124976754188538,1,1,0.883817195892334,9
505,505,0.7869214415550232,1,1,0.8674489855766296,4
506,506,0.7049679160118103,1,1,0.7985237240791321,7
507,507,0.9219857454299927,1,1,0.9438750147819519,9
508,508,0.624631941318512,1,0,0.6133428812026978,9
509,509,0.40506085753440857,1,1,0.6146690845489502,4
510,510,0.9415508508682251,1,1,0.9612222909927368,5
511,511,0.8324205279350281,1,1,0.8799155354499817,6
512,512,0.8849429488182068,1,1,0.9176027774810791,6
513,513,0.7123410105705261,1,1,0.8909348845481873,1
514,514,0.8415505886077881,1,1,0.8957210779190063,5
515,515,0.5684492588043213,1,1,0.6720632910728455,3
516,516,0.969792902469635,1,1,0.9805315136909485,8
517,517,0.9302438497543335,1,1,0.9717838168144226,9
518,518,0.6583516597747803,0,1,0.787899911403656,7
519,519,0.9532366991043091,1,1,0.9662250280380249,8
520,520,0.6809027791023254,0,0,0.5233857035636902,7
521,521,0.987180769443512,1,1,0.9913855791091919,7
522,522,0.8155426979064941,1,1,0.8938249349594116,0
523,523,0.9571384191513062,1,1,0.9708755016326904,7
524,524,0.4499496817588806,1,0,0.7834058403968811,0
525,525,0.5604220628738403,1,0,0.44574201107025146,5
526,526,0.3573184907436371,0,0,0.36670541763305664,4
527,527,0.8497082591056824,1,1,0.9137870669364929,0
528,528,0.5395912528038025,1,1,0.7224183678627014,4
529,529,0.866388738155365,1,1,0.8993713855743408,6
530,530,0.8778904676437378,1,1,0.9264917373657227,9
531,531,0.2944357991218567,1,0,0.36427292227745056,0
532,532,0.7233577370643616,1,0,0.555535078048706,9
533,533,0.9640997648239136,1,1,0.9772437810897827,5
534,534,0.7420815229415894,1,1,0.790287435054779,6
535,535,0.6766567826271057,1,1,0.7570525407791138,6
536,536,0.5050957798957825,1,0,0.6174578070640564,6
537,537,0.4817977845668793,1,0,0.33630096912384033,2
538,538,0.5761659145355225,0,0,0.7244885563850403,8
539,539,0.7193847298622131,1,1,0.847954273223877,0
540,540,0.7952389717102051,1,1,0.936838686466217,1
541,541,0.5299801230430603,1,0,0.6179736256599426,7
542,542,0.9734665751457214,1,1,0.9825871586799622,6
543,543,0.823676347732544,1,1,0.8589842319488525,7
544,544,0.9469008445739746,1,1,0.9569275975227356,5
545,545,0.8776981830596924,1,1,0.9300478100776672,9
546,546,0.996310293674469,1,1,0.9975960850715637,1
547,547,0.7214846014976501,1,1,0.8029248714447021,6
548,548,0.4934973418712616,1,0,0.360452800989151,2
549,549,0.8333869576454163,1,1,0.9026128649711609,5
550,550,0.4427923858165741,1,0,0.3223346471786499,5
551,551,0.6092844009399414,0,1,0.7193033695220947,3
552,552,0.8973033428192139,1,1,0.9301314353942871,8
553,553,0.4282875955104828,0,0,0.42532557249069214,3
554,554,0.843913733959198,1,1,0.8798352479934692,9
555,555,0.4867536425590515,1,0,0.41256895661354065,4
556,556,0.36108431220054626,1,0,0.4421982169151306,6
557,557,0.663819432258606,1,1,0.7833108305931091,4
558,558,0.6881948113441467,1,1,0.7879301309585571,3
559,559,0.6449009776115417,1,1,0.7266551852226257,2
560,560,0.9791953563690186,1,1,0.9857123494148254,0
561,561,0.6000778079032898,1,1,0.7383118867874146,7
562,562,0.4050087332725525,1,0,0.396168053150177,6
563,563,0.3291768729686737,0,1,0.3977040946483612,4
564,564,0.4063572287559509,1,0,0.4323830008506775,2
565,565,0.4866960942745209,1,0,0.7256582975387573,3
566,566,0.866883397102356,1,1,0.9119512438774109,9
567,567,0.5149904489517212,0,1,0.637837827205658,3
568,568,0.9049518704414368,1,1,0.9339567422866821,9
569,569,0.5357181429862976,1,1,0.711398184299469,2
570,570,0.3846450746059418,1,1,0.5015113353729248,6
571,571,0.983181893825531,1,1,0.9890810251235962,7
572,572,0.9086211919784546,1,1,0.9440838694572449,1
573,573,0.34371569752693176,1,1,0.47951748967170715,3
574,574,0.9131358861923218,1,1,0.9471093416213989,6
575,575,0.6773987412452698,1,1,0.7840129733085632,6
576,576,0.9796930551528931,1,1,0.9867317080497742,8
577,577,0.5805849432945251,0,1,0.7371038794517517,8
578,578,0.7555983662605286,1,1,0.8717718720436096,7
579,579,0.5919281244277954,1,1,0.7182600498199463,5
580,580,0.6744508743286133,1,1,0.7437915205955505,4
581,581,0.8488376140594482,1,1,0.8975359797477722,0
582,582,0.8854879140853882,1,1,0.9596560597419739,8
583,583,0.4742804169654846,1,1,0.6115037202835083,4
584,584,0.8968716263771057,1,1,0.9486472606658936,0
585,585,0.5932538509368896,1,1,0.802351713180542,9
586,586,0.4114495813846588,0,0,0.2756013870239258,6
587,587,0.4082885980606079,1,0,0.5074028968811035,4
588,588,0.8183301091194153,1,1,0.9182284474372864,8
589,589,0.7672196626663208,1,1,0.9032769203186035,9
590,590,0.8997156023979187,1,1,0.9353953003883362,6
591,591,0.6951081156730652,1,1,0.8418377041816711,9
592,592,0.7930089235305786,1,1,0.8525311946868896,2
593,593,0.5469569563865662,1,1,0.6618049740791321,6
594,594,0.5047036409378052,1,1,0.7409502863883972,1
595,595,0.6920607089996338,1,1,0.7952824234962463,4
596,596,0.7538086175918579,1,1,0.8349672555923462,7
597,597,0.42658090591430664,0,0,0.31586724519729614,2
598,598,0.41869091987609863,0,0,0.39298391342163086,3
599,599,0.32827430963516235,1,1,0.43281129002571106,3
600,600,0.46292179822921753,1,1,0.6942088007926941,8
601,601,0.6252861022949219,1,1,0.7516459822654724,5
602,602,0.9827030897140503,1,1,0.9901796579360962,0
603,603,0.6113241910934448,1,1,0.679408848285675,2
604,604,0.9771428108215332,1,1,0.9831578135490417,1
605,605,0.9042654037475586,1,1,0.9210596680641174,6
606,606,0.5991608500480652,1,1,0.7291440367698669,4
607,607,0.4804648160934448,1,1,0.5666151642799377,3
608,608,0.6557615995407104,1,1,0.7214421629905701,3
609,609,0.9964556694030762,1,1,0.9972038269042969,9
610,610,0.8774043917655945,1,1,0.9261886477470398,6
611,611,0.9750588536262512,1,1,0.9853096604347229,9
612,612,0.8870264887809753,1,1,0.9528926014900208,8
613,613,0.9364549517631531,1,1,0.9683840870857239,8
614,614,0.5473423600196838,1,1,0.6591655611991882,5
615,615,0.4608204662799835,1,0,0.2614830434322357,8
616,616,0.7467435002326965,1,1,0.845487654209137,6
617,617,0.34717079997062683,1,0,0.541115403175354,6
618,618,0.3746549189090729,1,1,0.6273576617240906,2
619,619,0.986925482749939,1,1,0.9919496774673462,1
620,620,0.6030696630477905,1,1,0.6855447292327881,7
621,621,0.4940211772918701,1,1,0.6797329783439636,7
622,622,0.9639990329742432,1,1,0.975430965423584,1
623,623,0.9635507464408875,1,1,0.9795415997505188,2
624,624,0.6602702736854553,1,1,0.7642306089401245,7
625,625,0.8139697909355164,1,1,0.8849974870681763,9
626,626,0.926964521408081,1,1,0.9662951231002808,9
627,627,0.46109676361083984,1,0,0.5090270638465881,4
628,628,0.7835503220558167,1,1,0.8388625383377075,4
629,629,0.4848994314670563,1,0,0.30089738965034485,1
630,630,0.400143027305603,0,0,0.24312029778957367,4
631,631,0.3997354209423065,0,0,0.35407140851020813,3
632,632,0.6877419352531433,1,1,0.7808282971382141,6
633,633,0.5202593803405762,1,1,0.7783430218696594,8
634,634,0.38367629051208496,1,0,0.29256126284599304,7
635,635,0.5011037588119507,1,1,0.6723593473434448,6
636,636,0.8529613614082336,1,1,0.9250973463058472,8
637,637,0.3717540502548218,1,1,0.5072441101074219,3
638,638,0.6928635239601135,0,1,0.9107353091239929,8
639,639,0.525916337966919,1,0,0.5247825980186462,5
640,640,0.44860604405403137,0,1,0.5331068634986877,3
641,641,0.4219624996185303,0,1,0.5501024723052979,6
642,642,0.6003268361091614,1,1,0.7456791400909424,0
643,643,0.8838464617729187,1,1,0.931087851524353,7
644,644,0.90384840965271,1,1,0.9312250018119812,9
645,645,0.7743871212005615,1,0,0.7353195548057556,1
646,646,0.4309319853782654,1,1,0.5930328369140625,3
647,647,0.4748791456222534,0,0,0.47254279255867004,2
648,648,0.6865753531455994,1,1,0.7578721046447754,4
649,649,0.6887328624725342,1,1,0.8059861660003662,5
650,650,0.709576427936554,1,1,0.7790877819061279,3
651,651,0.8308033347129822,1,1,0.890867292881012,9
652,652,0.48852628469467163,1,0,0.5717431902885437,5
653,653,0.4982469975948334,1,1,0.5790388584136963,6
654,654,0.7731460928916931,1,1,0.8730664253234863,9
655,655,0.517335057258606,1,0,0.7277975678443909,2
656,656,0.9966486096382141,1,1,0.9974861145019531,1
657,657,0.5197873115539551,1,0,0.7769652009010315,1
658,658,0.48643168807029724,1,1,0.5976640582084656,4
659,659,0.9179433584213257,1,1,0.9612007141113281,1
660,660,0.787155270576477,1,1,0.9015894532203674,9
661,661,0.5410490036010742,1,1,0.5865532159805298,4
662,662,0.9674943089485168,1,1,0.9761224389076233,7
663,663,0.6630293130874634,1,1,0.7436033487319946,6
664,664,0.5800995826721191,1,1,0.7247248888015747,3
665,665,0.49404269456863403,1,0,0.5689018368721008,8
666,666,0.9607827067375183,1,1,0.9715111255645752,9
667,667,0.8458922505378723,1,1,0.9062663316726685,0
668,668,0.6199734807014465,1,0,0.5905560851097107,1
669,669,0.49660101532936096,1,1,0.6630508303642273,3
670,670,0.7026242613792419,1,1,0.803962767124176,6
671,671,0.5357118844985962,0,0,0.3884475529193878,5
672,672,0.5207387208938599,0,0,0.3419874310493469,8
673,673,0.9359069466590881,1,1,0.9550298452377319,3
674,674,0.31367719173431396,1,0,0.4246066212654114,2
675,675,0.3356388211250305,1,0,0.2377958744764328,0
676,676,0.5005308389663696,0,0,0.4109174907207489,4
677,677,0.605718731880188,1,0,0.6235243082046509,1
678,678,0.7539748549461365,1,1,0.8909173011779785,0
679,679,0.5086991786956787,1,0,0.5374022126197815,5
680,680,0.4810747802257538,1,0,0.5059310793876648,9
681,681,0.908360481262207,1,1,0.9302896857261658,6
682,682,0.43576115369796753,0,1,0.5474062561988831,7
683,683,0.38390982151031494,1,1,0.5385178923606873,8
684,684,0.5511752367019653,1,1,0.8103099465370178,9
685,685,0.466686874628067,0,0,0.4520553648471832,2
686,686,0.3411056697368622,1,0,0.5841183066368103,9
687,687,0.49322301149368286,0,0,0.29238390922546387,2
688,688,0.5130776166915894,0,1,0.6289904117584229,6
689,689,0.3139563202857971,0,0,0.3119428753852844,6
690,690,0.38114142417907715,0,0,0.35965535044670105,4
691,691,0.8959582448005676,1,1,0.9561641812324524,2
692,692,0.5275999903678894,1,1,0.638213038444519,2
693,693,0.9222071170806885,1,1,0.9556286931037903,7
694,694,0.7502261400222778,1,1,0.8748376369476318,8
695,695,0.6459307074546814,1,0,0.4805470407009125,3
696,696,0.5258498787879944,1,1,0.826214611530304,8
697,697,0.37771710753440857,1,0,0.5281395316123962,2
698,698,0.5575580596923828,1,1,0.7397649884223938,7
699,699,0.38063010573387146,1,1,0.5355098843574524,5
700,700,0.9474601149559021,1,1,0.9676424860954285,7
701,701,0.7138783931732178,1,1,0.850158154964447,2
702,702,0.29325082898139954,1,0,0.4560681879520416,4
703,703,0.44181180000305176,1,0,0.36583203077316284,8
704,704,0.3479519188404083,1,0,0.41107967495918274,7
705,705,0.6729822158813477,1,1,0.7348890900611877,4
706,706,0.6349879503250122,1,0,0.5927329063415527,2
707,707,0.44227170944213867,1,0,0.5374205112457275,9
708,708,0.522010862827301,1,0,0.7530972957611084,8
709,709,0.9144583344459534,1,1,0.932818591594696,8
710,710,0.5222538709640503,0,0,0.7410290837287903,2
711,711,0.9023663401603699,1,1,0.9671213030815125,8
712,712,0.9376218318939209,1,1,0.9687134623527527,8
713,713,0.5768710970878601,1,1,0.773148775100708,7
714,714,0.4468241035938263,1,1,0.5899187326431274,4
715,715,0.4598681330680847,1,1,0.5315998792648315,3
716,716,0.39042457938194275,1,0,0.46050041913986206,3
717,717,0.6709453463554382,1,1,0.7831655144691467,8
718,718,0.4030027985572815,1,1,0.5431557893753052,4
719,719,0.5866202712059021,0,0,0.45795920491218567,8
720,720,0.4974570870399475,1,0,0.7075807452201843,4
721,721,0.9580814838409424,1,1,0.9687274098396301,8
722,722,0.8973783850669861,1,1,0.9320420622825623,8
723,723,0.9327205419540405,1,1,0.9538372755050659,1
724,724,0.9510068297386169,1,1,0.9638343453407288,8
725,725,0.4629485309123993,0,1,0.5806608200073242,8
726,726,0.9859370589256287,1,1,0.9893233180046082,1
727,727,0.475921094417572,0,0,0.30927774310112,5
728,728,0.5013376474380493,1,0,0.4201935827732086,6
729,729,0.6818615198135376,1,1,0.7800000905990601,5
730,730,0.4253813624382019,1,1,0.5840802788734436,4
731,731,0.5391770005226135,0,0,0.6376384496688843,0
732,732,0.9884492754936218,1,1,0.9918307662010193,7
733,733,0.6541956067085266,1,1,0.7014771103858948,9
734,734,0.5742759704589844,1,0,0.39563843607902527,9
735,735,0.45970913767814636,1,0,0.5814595818519592,4
736,736,0.9617917537689209,1,1,0.979353666305542,1
737,737,0.9577515721321106,1,1,0.9730163812637329,4
738,738,0.9783684015274048,1,1,0.9833473563194275,1
739,739,0.4617733061313629,1,1,0.5885003209114075,3
740,740,0.42356809973716736,0,1,0.5744748711585999,5
741,741,0.8275243639945984,1,1,0.8750555515289307,7
742,742,0.434545636177063,1,1,0.6777376532554626,0
743,743,0.9713897109031677,1,1,0.9819585680961609,7
744,744,0.6738381385803223,1,1,0.7214487791061401,9
745,745,0.7259047627449036,1,1,0.8301492929458618,7
746,746,0.3786529302597046,1,0,0.4982786774635315,6
747,747,0.8433992266654968,1,1,0.8838719725608826,6
748,748,0.8444975018501282,1,1,0.9010090827941895,2
749,749,0.5927122831344604,0,1,0.7158717513084412,3
750,750,0.9233505129814148,1,1,0.9498562812805176,9
751,751,0.7283855080604553,0,1,0.7990792989730835,0
752,752,0.8606921434402466,1,1,0.9236085414886475,9
753,753,0.9492982625961304,1,1,0.968090295791626,1
754,754,0.4546949863433838,1,0,0.5611457228660583,2
755,755,0.4967530369758606,0,0,0.4894148111343384,4
756,756,0.6884461641311646,1,1,0.7457602620124817,6
757,757,0.9428880214691162,1,1,0.9566735029220581,8
758,758,0.5795963406562805,1,1,0.71145099401474,2
759,759,0.9686408638954163,1,1,0.9773678183555603,1
760,760,0.4038088917732239,1,1,0.6521131992340088,3
761,761,0.39577576518058777,1,0,0.38646793365478516,6
762,762,0.522355318069458,1,1,0.6337635517120361,6
763,763,0.9570267200469971,1,1,0.9701134562492371,0
764,764,0.9765613079071045,1,1,0.9851395487785339,1
765,765,0.7921056747436523,1,1,0.8570306301116943,2
766,766,0.5441901683807373,1,0,0.5939621925354004,7
767,767,0.3930625021457672,0,0,0.4897100627422333,9
768,768,0.48257699608802795,1,0,0.432677298784256,5
769,769,0.4218226969242096,1,1,0.6786535978317261,4
770,770,0.4898068308830261,1,0,0.41855329275131226,6
771,771,0.522608757019043,1,1,0.7461126446723938,1
772,772,0.6890965104103088,1,1,0.8019297122955322,6
773,773,0.4400121867656708,1,0,0.41732433438301086,4
774,774,0.612742006778717,0,0,0.6430003046989441,2
775,775,0.5017348527908325,0,0,0.5240848064422607,4
776,776,0.42305752635002136,0,0,0.3709365129470825,3
777,777,0.7255588173866272,1,1,0.7838221192359924,6
778,778,0.6441313028335571,1,1,0.7480978965759277,0
779,779,0.40525561571121216,0,1,0.5871673822402954,6
780,780,0.8899720907211304,1,1,0.9192397594451904,9
781,781,0.8889185786247253,1,1,0.9230713248252869,1
782,782,0.8571944832801819,1,1,0.8933449983596802,7
783,783,0.4956541955471039,1,0,0.5103854537010193,6
784,784,0.8376426100730896,1,1,0.8869724869728088,7
785,785,0.6033965945243835,1,0,0.5923672914505005,0
786,786,0.8615968823432922,1,1,0.9109964370727539,3
787,787,0.6819215416908264,1,1,0.81254643201828,9
788,788,0.4546874165534973,1,1,0.5611984133720398,6
789,789,0.9549762606620789,1,1,0.9712366461753845,8
790,790,0.9768515229225159,0,1,0.9871156215667725,0
791,791,0.9975774884223938,1,1,0.9983456134796143,0
792,792,0.5843034386634827,0,1,0.8105327486991882,0
793,793,0.41362762451171875,0,0,0.3473305106163025,7
794,794,0.46115055680274963,1,1,0.7269695401191711,7
795,795,0.39112338423728943,1,0,0.4114602208137512,7
796,796,0.3076997697353363,0,1,0.3348950445652008,5
797,797,0.4899102747440338,1,0,0.31372004747390747,4
798,798,0.48267802596092224,1,1,0.6473190784454346,7
799,799,0.44233429431915283,1,0,0.3669488728046417,2
800,800,0.9827131032943726,1,1,0.9873613119125366,7
801,801,0.9817116260528564,1,1,0.988063395023346,1
802,802,0.5186707973480225,1,0,0.388655424118042,4
803,803,0.911648154258728,1,1,0.9443678259849548,7
804,804,0.3966674506664276,1,0,0.34165728092193604,4
805,805,0.551907479763031,1,1,0.6055617928504944,4
806,806,0.5054774880409241,1,0,0.6901327967643738,8
807,807,0.4305993616580963,1,1,0.5402309894561768,4
808,808,0.6553327441215515,1,1,0.7602978944778442,7
809,809,0.40616095066070557,1,1,0.6029282212257385,7
810,810,0.46365344524383545,0,0,0.5802250504493713,3
811,811,0.4369981586933136,0,0,0.3432537317276001,2
812,812,0.8086036443710327,1,1,0.9018332958221436,7
813,813,0.4396752417087555,1,1,0.5959219336509705,2
814,814,0.45028549432754517,1,1,0.7483909726142883,0
815,815,0.9411153197288513,1,1,0.9530126452445984,8
816,816,0.7656301259994507,1,1,0.8479105234146118,9
817,817,0.47618088126182556,1,0,0.36497780680656433,5
818,818,0.45741501450538635,0,0,0.24647589027881622,4
819,819,0.5107205510139465,1,0,0.49943509697914124,3
820,820,0.4469393789768219,1,0,0.27176058292388916,6
821,821,0.4371795356273651,1,0,0.6105348467826843,2
822,822,0.7534223198890686,1,1,0.8246622085571289,0
823,823,0.8939573764801025,1,1,0.9513067603111267,8
824,824,0.8696022629737854,1,1,0.9023086428642273,7
825,825,0.5964783430099487,1,0,0.5435419678688049,3
826,826,0.7253891825675964,1,1,0.7846699357032776,7
827,827,0.852378785610199,1,1,0.8768236637115479,6
828,828,0.6451093554496765,1,1,0.733407735824585,5
829,829,0.910313069820404,1,1,0.9645150303840637,3
830,830,0.6249425411224365,1,1,0.86458820104599,1
831,831,0.5863882899284363,1,0,0.4317845404148102,3
832,832,0.920822262763977,1,1,0.9503757953643799,2
833,833,0.35742631554603577,1,0,0.5068241953849792,2
834,834,0.591652512550354,0,0,0.3729601502418518,4
835,835,0.4542023241519928,0,0,0.497233510017395,3
836,836,0.38423746824264526,0,0,0.5980619192123413,9
837,837,0.45282185077667236,1,1,0.6301484704017639,2
838,838,0.9174497127532959,1,1,0.9531641602516174,9
839,839,0.9575472474098206,1,1,0.9684289693832397,2
840,840,0.9875828623771667,1,1,0.9937865734100342,7
841,841,0.4730455279350281,1,0,0.7281739711761475,0
842,842,0.8960022926330566,1,1,0.9274860620498657,7
843,843,0.48661306500434875,1,1,0.6202710866928101,2
844,844,0.8088152408599854,1,1,0.8787485957145691,1
845,845,0.4095459580421448,1,0,0.40040385723114014,3
846,846,0.4615629315376282,1,0,0.28670910000801086,2
847,847,0.902924656867981,1,1,0.9364798069000244,0
848,848,0.4552956819534302,1,0,0.33851200342178345,2
849,849,0.5873503684997559,1,1,0.6912434101104736,4
850,850,0.527006983757019,0,0,0.40114620327949524,3
851,851,0.9260405898094177,1,1,0.9574062824249268,9
852,852,0.6341275572776794,1,1,0.8476768136024475,8
853,853,0.669211745262146,1,0,0.7127413153648376,9
854,854,0.9706494808197021,1,1,0.978461503982544,0
855,855,0.9661681652069092,1,1,0.9753376245498657,7
856,856,0.8629933595657349,1,1,0.9352458119392395,7
857,857,0.5699636340141296,1,1,0.7363419532775879,0
858,858,0.963995635509491,1,1,0.977073609828949,7
859,859,0.4061465561389923,1,1,0.6149815320968628,8
860,860,0.5312692523002625,1,1,0.6293318271636963,4
861,861,0.6310340166091919,1,1,0.771342396736145,6
862,862,0.518460750579834,0,1,0.703064501285553,6
863,863,0.9488383531570435,1,1,0.9664526581764221,3
864,864,0.9953937530517578,1,1,0.9970145225524902,0
865,865,0.934005618095398,1,1,0.9591580033302307,1
