,sample_idx,Rebuffi2021Fixing_28_10_cutmix_ddpm_adv_conf1_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_adv_conf2_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_adv_conf4_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_is_acc,Rebuffi2021Fixing_28_10_cutmix_ddpm_is_rob1_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_is_rob2_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_is_rob4_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_nat_conf,Rebuffi2021Fixing_28_10_cutmix_ddpm_pred
268,268,0.1684316098690033,0.1659153401851654,0.1769372522830963,1,1,1,0,0.1693657487630844,6
269,269,0.22646476328372955,0.22791634500026706,0.32802194356918335,1,1,0,0,0.2311968058347702,62
270,270,0.8464481830596924,0.8357816934585571,0.8116247057914734,1,1,1,1,0.8557934165000916,99
271,271,0.5290287733078003,0.5117232799530029,0.4739554822444916,1,1,1,1,0.5450928807258606,51
272,272,0.369555413722992,0.3575639724731445,0.33180683851242065,0,1,1,1,0.38084647059440613,59
273,273,0.3187912106513977,0.3074585795402527,0.2818295955657959,0,1,1,1,0.329142689704895,0
274,274,0.08905220031738281,0.10904791951179504,0.15583109855651855,1,0,0,0,0.09266377240419388,42
275,275,0.5004706978797913,0.485723614692688,0.4507271349430084,0,1,1,1,0.5140315890312195,91
276,276,0.6846789121627808,0.6723010540008545,0.6459484100341797,1,1,1,1,0.6963950991630554,67
277,277,0.1193397119641304,0.12217410653829575,0.1501871794462204,0,1,0,0,0.11785276234149933,2
278,278,0.8323348760604858,0.8239290118217468,0.8035616874694824,1,1,1,1,0.839820384979248,40
279,279,0.7703379988670349,0.7603119015693665,0.7354959845542908,1,1,1,1,0.7793570160865784,62
280,280,0.2825905680656433,0.2719853222370148,0.2519013285636902,1,1,1,1,0.2932913899421692,78
281,281,0.7716437578201294,0.7569457888603209,0.7175725102424622,1,1,1,1,0.7834828495979309,84
282,282,0.7437250018119812,0.7213619351387024,0.669101893901825,1,1,1,1,0.7634961605072021,28
283,283,0.3994284570217133,0.3944435715675354,0.44735679030418396,0,1,0,0,0.42616716027259827,58
284,284,0.34369879961013794,0.3342331647872925,0.31523653864860535,0,1,1,0,0.3522484004497528,73
285,285,0.17932943999767306,0.181981697678566,0.185029998421669,1,1,1,1,0.17792733013629913,66
286,286,0.17347435653209686,0.1724676787853241,0.20099516212940216,1,1,1,0,0.17359194159507751,18
287,287,0.13821794092655182,0.13565433025360107,0.16093191504478455,0,1,1,0,0.14049361646175385,3
288,288,0.06713362038135529,0.07356184720993042,0.08912115544080734,0,0,0,0,0.06147081404924393,38
289,289,0.568668007850647,0.5430194139480591,0.48253554105758667,1,1,1,1,0.5913504958152771,92
290,290,0.13722047209739685,0.15996153652668,0.209504634141922,1,0,0,0,0.1382070779800415,27
291,291,0.16230151057243347,0.22379998862743375,0.3385159969329834,0,0,0,0,0.1188383623957634,38
292,292,0.4815893173217773,0.4566648006439209,0.40322262048721313,1,1,1,1,0.5042615532875061,86
293,293,0.14713118970394135,0.1467793732881546,0.1448012739419937,0,1,1,1,0.14701876044273376,27
294,294,0.3698819577693939,0.36336612701416016,0.34534698724746704,1,1,1,1,0.37390801310539246,96
295,295,0.8330698013305664,0.8301773071289062,0.820629358291626,1,1,1,1,0.8351991772651672,12
296,296,0.3588494658470154,0.3655972182750702,0.44512441754341125,1,1,0,0,0.3792261779308319,16
297,297,0.276943176984787,0.26464855670928955,0.23879791796207428,1,1,1,1,0.28817230463027954,67
298,298,0.09183303266763687,0.11419568955898285,0.1674765646457672,0,0,0,0,0.08670470118522644,19
299,299,0.2130824625492096,0.20624275505542755,0.2932007610797882,0,1,0,0,0.22188900411128998,48
300,300,0.135782390832901,0.1414501965045929,0.1518520563840866,0,1,1,0,0.1293109655380249,27
301,301,0.5409331321716309,0.5227500200271606,0.47455134987831116,1,1,1,1,0.5566514134407043,12
302,302,0.7206582427024841,0.7100278735160828,0.6803681254386902,1,1,1,1,0.728303074836731,40
303,303,0.19860398769378665,0.21925106644630432,0.2662481963634491,1,0,0,0,0.1804199069738388,7
304,304,0.2309382110834121,0.22577765583992004,0.3295454680919647,0,1,0,0,0.24408367276191711,49
305,305,0.08452998101711273,0.09253133088350296,0.11087988317012787,0,0,0,0,0.08165407925844193,44
306,306,0.8961778283119202,0.8952785730361938,0.892829418182373,1,1,1,1,0.8972563743591309,76
307,307,0.20249465107917786,0.1981688141822815,0.18894141912460327,0,1,1,1,0.20673058927059174,19
308,308,0.06855638325214386,0.08195771276950836,0.13045649230480194,0,1,0,0,0.07224282622337341,94
309,309,0.77961266040802,0.7641704678535461,0.7292771935462952,1,1,1,1,0.7936164140701294,28
310,310,0.11822237819433212,0.1425010859966278,0.19894061982631683,0,0,0,0,0.10535889863967896,3
311,311,0.192294180393219,0.20110261440277102,0.20439676940441132,1,1,1,1,0.20103205740451813,18
312,312,0.8793288469314575,0.878708004951477,0.8778177499771118,1,1,1,1,0.8798466920852661,41
313,313,0.1296074092388153,0.1156473308801651,0.16212283074855804,0,1,1,0,0.1425051987171173,96
314,314,0.1019940823316574,0.11659744381904602,0.1502412110567093,0,0,0,0,0.09044614434242249,72
315,315,0.15394239127635956,0.14849109947681427,0.1852467954158783,0,1,1,0,0.16011300683021545,15
316,316,0.16180332005023956,0.15578413009643555,0.15849564969539642,0,1,1,0,0.1667841076850891,55
317,317,0.09772542119026184,0.09577713161706924,0.13320791721343994,1,1,1,0,0.09950228780508041,15
318,318,0.17681287229061127,0.14361844956874847,0.1402750313282013,0,1,1,0,0.209024578332901,61
319,319,0.9110889434814452,0.9084239006042479,0.9030993580818176,1,1,1,1,0.9136229157447815,8
320,320,0.5226861834526062,0.4945603609085083,0.432547926902771,0,1,1,1,0.5487597584724426,17
321,321,0.21644750237464905,0.2294831573963165,0.2986781895160675,1,1,0,0,0.22429846227169037,89
322,322,0.08029380440711975,0.09516789764165877,0.12990175187587738,0,0,0,0,0.07085193693637848,42
323,323,0.5509107708930969,0.545837938785553,0.5348612070083618,1,1,1,1,0.5554595589637756,67
324,324,0.6253328919410706,0.5879979729652405,0.5017868876457214,1,1,1,1,0.6587781310081482,12
325,325,0.5897454023361206,0.5640419125556946,0.506871223449707,1,1,1,1,0.613571047782898,2
326,326,0.13212664425373075,0.1549791693687439,0.20598475635051727,0,0,0,0,0.11444202810525894,35
327,327,0.7570547461509705,0.7498118877410889,0.7567865252494812,1,1,1,1,0.7637009024620056,91
328,328,0.6185524463653564,0.5927222967147827,0.5389065146446228,1,1,1,1,0.6402329802513123,94
329,329,0.3425264358520508,0.3206549882888794,0.3035150468349457,0,1,1,0,0.35956159234046936,79
330,330,0.5746688842773438,0.5559984445571899,0.5151042342185974,1,1,1,1,0.5917772054672241,71
331,331,0.1862952709197998,0.1788092404603958,0.17774878442287445,1,1,1,0,0.1941557228565216,36
332,332,0.8632163405418396,0.8492975831031799,0.8143191933631897,1,1,1,1,0.8751352429389954,61
333,333,0.4545187056064606,0.4408151209354401,0.4099065065383911,1,1,1,1,0.46733322739601135,62
334,334,0.26783207058906555,0.2450987249612808,0.2311875820159912,1,1,1,0,0.29111626744270325,5
335,335,0.8095149993896484,0.8023258447647095,0.7834254503250122,1,1,1,1,0.8154405355453491,60
336,336,0.5691450238227844,0.5495437383651733,0.5076335072517395,0,1,1,1,0.5873838067054749,67
337,337,0.4413971900939941,0.42321449518203735,0.38520297408103943,1,1,1,1,0.46004098653793335,91
338,338,0.18011923134326935,0.2153806984424591,0.29923099279403687,0,1,0,0,0.1928398758172989,97
339,339,0.2581433653831482,0.24500715732574466,0.2608315348625183,1,1,1,0,0.2714073657989502,95
340,340,0.10215727984905244,0.1197427734732628,0.1815398633480072,1,1,0,0,0.12121567875146866,9
341,341,0.364269495010376,0.3524942100048065,0.32554394006729126,0,1,1,1,0.37493157386779785,70
342,342,0.5127581954002379,0.4721362888813019,0.3963872492313385,1,1,1,1,0.5551469922065735,68
343,343,0.8042608499526978,0.799526572227478,0.7891709804534912,1,1,1,1,0.8087300062179565,62
344,344,0.8875741362571716,0.8847689032554626,0.8773608803749084,1,1,1,1,0.8897870779037476,99
345,345,0.6962108016014099,0.6825130581855774,0.6533570289611816,1,1,1,1,0.7093048691749573,66
346,346,0.264768660068512,0.2878947556018829,0.33723184466362,1,1,0,0,0.28820788860321045,46
347,347,0.3777097463607788,0.3527052402496338,0.3055717945098877,0,1,1,1,0.40236896276474,24
348,348,0.17612124979496002,0.16260498762130735,0.16433817148208618,0,1,1,0,0.1899307817220688,87
349,349,0.3562099039554596,0.3424111008644104,0.3130386471748352,0,1,1,1,0.36965951323509216,4
350,350,0.7759618163108826,0.7621569633483887,0.7217674255371094,1,1,1,1,0.7878293395042419,68
351,351,0.11719903349876405,0.11304982006549835,0.12787795066833496,0,1,1,0,0.12214988470077515,43
352,352,0.4535363912582398,0.4378321766853333,0.39858368039131165,0,1,1,1,0.4675830900669098,49
353,353,0.642487645149231,0.6282210350036621,0.5940186381340027,1,1,1,1,0.6554092168807983,58
354,354,0.5115420818328857,0.5075594782829285,0.49442800879478455,1,1,1,1,0.5138991475105286,48
355,355,0.8396231532096863,0.8332646489143372,0.8166688680648804,1,1,1,1,0.8448693156242371,40
356,356,0.10329411923885344,0.11487725377082825,0.1398935317993164,1,0,0,0,0.10293333977460861,96
357,357,0.2259776294231415,0.2151847183704376,0.1978660523891449,1,1,1,1,0.23740728199481964,14
358,358,0.31827351450920105,0.318387508392334,0.3166775703430176,0,1,1,1,0.3174857795238495,35
359,359,0.080629363656044,0.08323930203914642,0.1404312252998352,0,1,0,0,0.0872790738940239,42
360,360,0.710668683052063,0.6975042819976807,0.6709349155426025,1,1,1,1,0.7233560085296631,64
361,361,0.8204581737518309,0.8078529238700867,0.7763342261314392,1,1,1,1,0.8316967487335205,39
362,362,0.1269710808992386,0.12984411418437958,0.17422233521938324,0,1,0,0,0.1352846771478653,49
363,363,0.5513558387756348,0.4926540553569794,0.3702206015586853,1,1,1,1,0.6042574048042297,94
364,364,0.6965537071228027,0.6889287829399109,0.6704853773117065,1,1,1,1,0.70331871509552,63
365,365,0.22428967058658605,0.2260507047176361,0.2351166307926178,1,1,1,0,0.2211269587278366,10
366,366,0.18886829912662506,0.19044074416160586,0.19419468939304352,0,1,1,0,0.1852111965417862,26
367,367,0.6326988935470581,0.6189167499542236,0.591270923614502,0,1,1,1,0.6472874879837036,54
368,368,0.2529329061508179,0.2474565804004669,0.23432421684265137,1,1,1,1,0.2564595937728882,90
369,369,0.16194486618041992,0.15712986886501312,0.15131744742393494,0,1,1,0,0.16534128785133362,27
370,370,0.3473217487335205,0.3477055132389069,0.3438846468925476,1,1,1,1,0.3461780250072479,90
371,371,0.6529288291931152,0.645691990852356,0.6257556676864624,1,1,1,1,0.6584152579307556,33
372,372,0.6484179496765137,0.6255649924278259,0.5775577425956726,1,1,1,1,0.6707051396369934,28
373,373,0.6590607166290283,0.6572399139404297,0.6507422924041748,1,1,1,1,0.6606164574623108,29
374,374,0.1172703132033348,0.13524121046066284,0.1375448852777481,0,1,0,0,0.11188416928052902,5
375,375,0.7471113204956055,0.7280601263046265,0.6801299452781677,1,1,1,1,0.7633649110794067,86
376,376,0.5742721557617188,0.5629822015762329,0.542384922504425,1,1,1,1,0.5861272215843201,7
377,377,0.8656136989593506,0.857712984085083,0.8365933895111084,1,1,1,1,0.871985912322998,0
378,378,0.8755444288253784,0.8722510337829591,0.8648563027381897,1,1,1,1,0.8785496950149536,94
379,379,0.09524703770875932,0.11507291346788405,0.15909744799137115,0,0,0,0,0.09735434502363205,45
380,380,0.14753268659114838,0.1450105756521225,0.18205206096172333,1,1,1,0,0.14958040416240692,26
381,381,0.5333623886108398,0.5114477872848511,0.4733021855354309,1,1,1,1,0.5559207797050476,6
382,382,0.862951934337616,0.8611205816268921,0.8576657176017761,1,1,1,1,0.8647813200950623,41
383,383,0.11850585043430327,0.13509148359298706,0.17406490445137024,0,0,0,0,0.10527239739894867,72
384,384,0.7747157216072083,0.7590174674987793,0.7173893451690674,1,1,1,1,0.7875418663024902,69
385,385,0.20143164694309235,0.20045751333236692,0.197968989610672,0,1,1,1,0.2021525502204895,74
386,386,0.6713395714759827,0.6591951847076416,0.6333756446838379,1,1,1,1,0.6816679239273071,29
387,387,0.2213270366191864,0.22551941871643064,0.2243003249168396,0,1,1,1,0.21424883604049683,73
388,388,0.7878009080886841,0.7812060713768005,0.7679473161697388,1,1,1,1,0.7940909266471863,85
389,389,0.43725064396858215,0.4163722395896912,0.385221928358078,0,1,1,0,0.4572511911392212,36
390,390,0.12671689689159393,0.10840126127004623,0.113052137196064,1,1,1,0,0.1498844474554062,40
391,391,0.6804492473602295,0.6585461497306824,0.6027635335922241,1,1,1,1,0.6980522871017456,57
392,392,0.08909997344017029,0.10099053382873537,0.1411844938993454,0,1,0,0,0.0862906202673912,90
393,393,0.4626666009426117,0.454376608133316,0.4365100860595703,1,1,1,1,0.47006285190582275,30
394,394,0.13676849007606506,0.13088274002075195,0.11992856860160828,0,1,1,1,0.1430417001247406,15
395,395,0.07988929003477098,0.08996719121932982,0.11255631595849991,1,0,0,0,0.07780024409294128,27
396,396,0.29868799448013306,0.2848743200302124,0.25708669424057007,0,1,1,1,0.31137195229530334,4
397,397,0.5247952342033386,0.5113758444786072,0.4742981493473053,1,1,1,1,0.5362299680709839,49
398,398,0.6844916343688965,0.6756663918495178,0.6573624014854431,1,1,1,1,0.6923360824584961,52
399,399,0.4983574748039246,0.4760360419750214,0.43025246262550354,0,1,1,1,0.5195565819740295,73
400,400,0.7138447165489197,0.7058382034301758,0.6857067942619324,1,1,1,1,0.721194326877594,40
401,401,0.09575709700584413,0.10589280724525453,0.1297888606786728,0,1,0,0,0.09405448287725449,4
402,402,0.1741723120212555,0.17455658316612244,0.1727733612060547,0,1,1,1,0.17317719757556915,2
403,403,0.20965412259101868,0.209158793091774,0.2051926702260971,0,1,1,1,0.2086496204137802,37
404,404,0.2597499191761017,0.2559956312179565,0.27902740240097046,0,1,1,0,0.262006014585495,44
405,405,0.5046853423118591,0.4789581298828125,0.42307549715042114,1,1,1,1,0.5274814963340759,57
406,406,0.2749537825584412,0.2617909610271454,0.24567602574825287,0,1,1,0,0.28710851073265076,95
407,407,0.8714552521705627,0.8680045008659363,0.8587755560874939,1,1,1,1,0.8745355606079102,16
408,408,0.25550568103790283,0.2524743676185608,0.24359261989593506,0,1,1,1,0.25748616456985474,35
409,409,0.16665789484977722,0.19337116181850436,0.24754683673381805,0,0,0,0,0.14664894342422485,8
410,410,0.7892714738845825,0.7773498296737671,0.7456063032150269,1,1,1,1,0.7991345524787903,40
411,411,0.19383558630943296,0.2326204478740692,0.31497249007225037,0,0,0,0,0.17396333813667297,47
412,412,0.7549803256988525,0.7427527904510498,0.7164715528488159,1,1,1,1,0.7661533355712891,71
413,413,0.09549322724342346,0.1032952293753624,0.13738609850406647,0,1,0,0,0.1040104329586029,85
414,414,0.09204903244972228,0.09059105068445206,0.0994141548871994,0,1,1,0,0.09325775504112244,11
415,415,0.3426792323589325,0.31988486647605896,0.2781614661216736,1,1,1,0,0.36471983790397644,66
416,416,0.13266661763191226,0.13177485764026642,0.14220525324344635,0,1,1,0,0.13420453667640686,64
417,417,0.1665618121623993,0.19066235423088074,0.24211621284484863,0,0,0,0,0.1572517603635788,89
418,418,0.7218891382217407,0.7100189924240112,0.6832502484321594,1,1,1,1,0.7329176664352417,53
419,419,0.11159931123256683,0.12131035327911376,0.1541406363248825,0,1,0,0,0.10967535525560379,42
420,420,0.07632941752672195,0.08606692403554916,0.10807465761899948,0,0,0,0,0.06998558342456818,66
421,421,0.14089402556419373,0.13240250945091248,0.15987485647201538,0,1,1,0,0.14928805828094482,31
422,422,0.09769894182682036,0.09848866611719133,0.11940887570381165,1,1,1,0,0.09660680592060089,88
423,423,0.2388690263032913,0.23596137762069705,0.2299552708864212,1,1,1,1,0.24127830564975739,96
424,424,0.31723785400390625,0.3420030772686005,0.3917580246925354,0,0,0,0,0.32829225063323975,71
425,425,0.2531149983406067,0.25241518020629883,0.2532724142074585,1,1,1,0,0.25268328189849854,42
426,426,0.2423067390918732,0.2360118329524994,0.22508619725704193,1,1,1,1,0.24906544387340546,77
427,427,0.14978373050689694,0.15089230239391327,0.19156332314014435,1,1,1,0,0.14656905829906464,10
428,428,0.19488990306854248,0.19366689026355746,0.19257690012454987,1,1,1,1,0.19580534100532532,27
429,429,0.274655282497406,0.2779015898704529,0.2809384763240814,1,1,1,1,0.2692701816558838,32
430,430,0.2281455546617508,0.2243255227804184,0.2172589898109436,1,1,1,1,0.23129165172576904,79
431,431,0.6038846969604492,0.5920854210853577,0.5694131851196289,1,1,1,1,0.6161360740661621,98
432,432,0.33251509070396423,0.3343738615512848,0.3367427885532379,0,1,1,1,0.3294723927974701,79
433,433,0.4987599551677704,0.480000227689743,0.4415733516216278,1,1,1,1,0.5165789127349854,51
434,434,0.3117680847644806,0.29038020968437195,0.3565209209918976,1,1,1,0,0.32917913794517517,2
435,435,0.3810949623584747,0.36302414536476135,0.32631728053092957,0,1,1,1,0.3994865119457245,51
436,436,0.31397396326065063,0.29287803173065186,0.2548966407775879,0,1,1,1,0.33684080839157104,15
437,437,0.13037963211536407,0.16165021061897278,0.233316570520401,0,0,0,0,0.1122550517320633,95
438,438,0.4890912771224976,0.4779610335826874,0.45252129435539246,1,1,1,1,0.4991339445114136,36
439,439,0.1566041111946106,0.16953444480895996,0.222670316696167,0,1,0,0,0.16963177919387817,1
440,440,0.5440223813056946,0.5282513499259949,0.4947742223739624,1,1,1,1,0.5590406060218811,16
441,441,0.3446403741836548,0.3416052758693695,0.3349781930446625,1,1,1,1,0.3459187150001526,5
442,442,0.2935435175895691,0.2726621329784393,0.23276516795158386,1,1,1,1,0.3157048225402832,81
443,443,0.4884176254272461,0.4861523807048798,0.47915151715278625,1,1,1,1,0.4890914559364319,85
444,444,0.15714386105537415,0.14140602946281433,0.19773395359516144,0,1,1,0,0.17408327758312225,6
445,445,0.4719018340110779,0.4664487242698669,0.4507507383823395,1,1,1,1,0.47510695457458496,85
446,446,0.13135266304016113,0.12927499413490295,0.163391575217247,0,1,1,0,0.13244082033634186,38
447,447,0.21206271648406985,0.2154483199119568,0.24153569340705872,0,1,1,0,0.20753054320812225,79
448,448,0.5374994874000549,0.5238394141197205,0.49475589394569397,0,1,1,1,0.549789547920227,4
449,449,0.2127648890018463,0.27008143067359924,0.38925981521606445,0,0,0,0,0.18499113619327545,13
450,450,0.2039535939693451,0.22050388157367706,0.28461340069770813,0,1,0,0,0.2165280133485794,36
451,451,0.40801483392715454,0.38266268372535706,0.329265832901001,0,1,1,1,0.43234559893608093,47
452,452,0.342514306306839,0.35105907917022705,0.3901278078556061,1,1,0,0,0.35403138399124146,10
453,453,0.2898199260234833,0.2804009020328522,0.2600829601287842,1,1,1,1,0.29869168996810913,18
454,454,0.15478013455867767,0.14979737997055054,0.15597595274448395,0,1,1,0,0.15821190178394318,36
455,455,0.4299306869506836,0.3780639171600342,0.28088921308517456,1,1,1,1,0.48128554224967957,9
456,456,0.07962493598461151,0.08950135111808777,0.1104993224143982,0,0,0,0,0.07567507773637772,42
457,457,0.17624083161354065,0.17649561166763306,0.1760595738887787,0,1,1,1,0.17619512975215912,51
458,458,0.3797580599784851,0.379640519618988,0.3744131028652191,1,1,1,1,0.3775717616081238,7
459,459,0.3719399869441986,0.33738383650779724,0.2707102596759796,0,1,1,1,0.4110706150531769,94
460,460,0.12069089710712433,0.1420006901025772,0.1440628468990326,0,1,0,1,0.12201854586601257,81
461,461,0.8982546329498291,0.895119309425354,0.8878016471862793,1,1,1,1,0.9011276364326477,87
462,462,0.3654128909111023,0.3626144528388977,0.4485660791397095,1,1,0,0,0.39305123686790466,76
463,463,0.4698902070522308,0.4437955617904663,0.3914678394794464,0,1,1,1,0.4943983554840088,87
464,464,0.3037096560001373,0.2949371039867401,0.31927916407585144,0,1,1,0,0.31175288558006287,92
465,465,0.15259848535060885,0.1512952297925949,0.14821776747703552,0,1,1,1,0.15382392704486847,44
466,466,0.09710031747817993,0.1139526665210724,0.15324358642101288,0,0,0,0,0.084625244140625,96
